1948051812 10 TNW
1948051900 10 TNW
1948051912  2 T
1948052000  2 T
1948052012 10 TNW
1948052100 10 TNW
1948052112  2 T
1948052200  2 T
1948052212  2 T
1948052300  8 W
1948052312  8 W
1948052400  8 W
1948052412  9 HNW
1948052500  9 HNW
1948052512  9 HNW
1948052600  6 HW
1948052612  4 NE
1948052700 10 TNW
1948052712 10 TNW
1948052800 10 TNW
1948052812  2 T
1948052900  2 T
1948052912 10 TNW
1948053000 10 TNW
1948053012 10 TNW
1948053100  2 T
1948053112  2 T
1948060100  2 T
1948060112  2 T
1948060200  2 T
1948060212  3 SW
1948060300  3 SW
1948060312  3 SW
1948060400  3 SW
1948060412  3 SW
1948060500  6 HW
1948060512  6 HW
1948060600  6 HW
1948060612 12 H
1948060700 12 H
1948060712 11 HSE
1948060800 11 HSE
1948060812  7 HE
1948060900  7 HE
1948060912  7 HE
1948061000 12 H
1948061012 12 H
1948061100 12 H
1948061112 12 H
1948061200 12 H
1948061212 12 H
1948061300 12 H
1948061312 12 H
1948061400 12 H
1948061412 11 HSE
1948061500 11 HSE
1948061512 11 HSE
1948061600 11 HSE
1948061612 11 HSE
1948061700  4 NE
1948061712 10 TNW
1948061800 10 TNW
1948061812  2 T
1948061900  3 SW
1948061912  3 SW
1948062000  2 T
1948062012  2 T
1948062100  3 SW
1948062112  3 SW
1948062200 12 H
1948062212 12 H
1948062300 11 HSE
1948062312 10 TNW
1948062400 10 TNW
1948062412  1 TSW
1948062500  1 TSW
1948062512  2 T
1948062600  2 T
1948062612  2 T
1948062700  2 T
1948062712  2 T
1948062800  2 T
1948062812  2 T
1948062900  2 T
1948062912  2 T
1948063000  2 T
1948063012 12 H
1948070100 12 H
1948070112 11 HSE
1948070200 11 HSE
1948070212  4 NE
1948070300  4 NE
1948070312  1 TSW
1948070400  1 TSW
1948070412  1 TSW
1948070500  1 TSW
1948070512  1 TSW
1948070600 10 TNW
1948070612 10 TNW
1948070700 10 TNW
1948070712  1 TSW
1948070800  1 TSW
1948070812 10 TNW
1948070900 10 TNW
1948070912 10 TNW
1948071000  7 HE
1948071012  7 HE
1948071100  8 W
1948071112  8 W
1948071200  8 W
1948071212  9 HNW
1948071300  6 HW
1948071312  6 HW
1948071400  6 HW
1948071412 12 H
1948071500 12 H
1948071512 12 H
1948071600 12 H
1948071612 12 H
1948071700  6 HW
1948071712  6 HW
1948071800  6 HW
1948071812 11 HSE
1948071900 11 HSE
1948071912 11 HSE
1948072000  4 NE
1948072012  4 NE
1948072100  4 NE
1948072112  4 NE
1948072200 10 TNW
1948072212 10 TNW
1948072300 10 TNW
1948072312 10 TNW
1948072400  2 T
1948072412 10 TNW
1948072500 10 TNW
1948072512  7 HE
1948072600  7 HE
1948072612  8 W
1948072700  8 W
1948072712  8 W
1948072800 12 H
1948072812 12 H
1948072900 12 H
1948072912 11 HSE
1948073000 11 HSE
1948073012 11 HSE
1948073100 11 HSE
1948073112 11 HSE
1948080100 11 HSE
1948080112  6 HW
1948080200  5 R
1948080212  5 R
1948080300 11 HSE
1948080312 11 HSE
1948080400 12 H
1948080412 12 H
1948080500 12 H
1948080512 12 H
1948080600 12 H
1948080612 12 H
1948080700 12 H
1948080712 12 H
1948080800 12 H
1948080812 12 H
1948080900 12 H
1948080912 12 H
1948081000  9 HNW
1948081012 12 H
1948081100 12 H
1948081112  7 HE
1948081200  7 HE
1948081212  2 T
1948081300  3 SW
1948081312  3 SW
1948081400  3 SW
1948081412  8 W
1948081500  8 W
1948081512  8 W
1948081600  2 T
1948081612  2 T
1948081700 10 TNW
1948081712 10 TNW
1948081800 10 TNW
1948081812 10 TNW
1948081900 10 TNW
1948081912  1 TSW
1948082000  4 NE
1948082012  4 NE
1948082100  4 NE
1948082112  4 NE
1948082200  4 NE
1948082212  4 NE
1948082300 10 TNW
1948082312 10 TNW
1948082400 10 TNW
1948082412 10 TNW
1948082500 10 TNW
1948082512 10 TNW
1948082600 10 TNW
1948082612  2 T
1948082700  2 T
1948082712  3 SW
1948082800  3 SW
1948082812  3 SW
1948082900  3 SW
1948082912  9 HNW
1948083000  8 W
1948083012  8 W
1948083100  8 W
1948083112  2 T
1948090100 10 TNW
1948090112  2 T
1948090200  1 TSW
1948090212  1 TSW
1948090300  1 TSW
1948090312  1 TSW
1948090400  1 TSW
1948090412  3 SW
1948090500  3 SW
1948090512  6 HW
1948090600  6 HW
1948090612 11 HSE
1948090700 11 HSE
1948090712 11 HSE
1948090800  5 R
1948090812  5 R
1948090900  5 R
1948090912 11 HSE
1948091000 11 HSE
1948091012 11 HSE
1948091100 11 HSE
1948091112 11 HSE
1948091200 12 H
1948091212 12 H
1948091300 12 H
1948091312 12 H
1948091400 12 H
1948091412 12 H
1948091500 12 H
1948091512 12 H
1948091600 11 HSE
1948091612  7 HE
1948091700  7 HE
1948091712  7 HE
1948091800 10 TNW
1948091812  2 T
1948091900  2 T
1948091912  8 W
1948092000  8 W
1948092012  9 HNW
1948092100  9 HNW
1948092112 12 H
1948092200 12 H
1948092212 12 H
1948092300 12 H
1948092312 11 HSE
1948092400 11 HSE
1948092412 11 HSE
1948092500 11 HSE
1948092512 11 HSE
1948092600 11 HSE
1948092612  7 HE
1948092700 10 TNW
1948092712 10 TNW
1948092800 10 TNW
1948092812 10 TNW
1948092900  1 TSW
1948092912  1 TSW
1948093000  1 TSW
1948093012  1 TSW
1948100100  1 TSW
1948100112  2 T
1948100200  2 T
1948100212  2 T
1948100300  2 T
1948100312  1 TSW
1948100400  1 TSW
1948100412  1 TSW
1948100500  1 TSW
1948100512  1 TSW
1948100600  1 TSW
1948100612  1 TSW
1948100700  5 R
1948100712  5 R
1948100800 10 TNW
1948100812 10 TNW
1948100900  8 W
1948100912  2 T
1948101000  3 SW
1948101012  6 HW
1948101100  6 HW
1948101112 11 HSE
1948101200  4 NE
1948101212 10 TNW
1948101300  1 TSW
1948101312  3 SW
1948101400  1 TSW
1948101412  1 TSW
1948101500  6 HW
1948101512 11 HSE
1948101600  4 NE
1948101612  7 HE
1948101700 10 TNW
1948101712  2 T
1948101800  2 T
1948101812  2 T
1948101900  2 T
1948101912 10 TNW
1948102000 10 TNW
1948102012  2 T
1948102100  2 T
1948102112  2 T
1948102200  2 T
1948102212  2 T
1948102300  2 T
1948102312  2 T
1948102400  2 T
1948102412  3 SW
1948102500  3 SW
1948102512  3 SW
1948102600  2 T
1948102612  2 T
1948102700  2 T
1948102712  2 T
1948102800  2 T
1948102812  2 T
1948102900  8 W
1948102912  2 T
1948103000  2 T
1948103012  2 T
1948103100  2 T
1948103112  2 T
1948110100  2 T
1948110112  2 T
1948110200  2 T
1948110212  3 SW
1948110300  3 SW
1948110312  6 HW
1948110400 12 H
1948110412 12 H
1948110500 12 H
1948110512 12 H
1948110600  6 HW
1948110612  6 HW
1948110700 12 H
1948110712 11 HSE
1948110800  7 HE
1948110812  7 HE
1948110900  7 HE
1948110912  7 HE
1948111000  7 HE
1948111012  7 HE
1948111100  4 NE
1948111112 10 TNW
1948111200 10 TNW
1948111212  1 TSW
1948111300  1 TSW
1948111312  1 TSW
1948111400  1 TSW
1948111412  2 T
1948111500  2 T
1948111512  2 T
1948111600  2 T
1948111612  3 SW
1948111700  3 SW
1948111712  3 SW
1948111800  3 SW
1948111812  1 TSW
1948111900  1 TSW
1948111912  4 NE
1948112000  4 NE
1948112012  4 NE
1948112100  1 TSW
1948112112  1 TSW
1948112200  1 TSW
1948112212  1 TSW
1948112300  1 TSW
1948112312  1 TSW
1948112400  1 TSW
1948112412  1 TSW
1948112500  5 R
1948112512  5 R
1948112600  5 R
1948112612  7 HE
1948112700  5 R
1948112712 10 TNW
1948112800 10 TNW
1948112812  2 T
1948112900 10 TNW
1948112912 10 TNW
1948113000 10 TNW
1948113012  1 TSW
1948120100  1 TSW
1948120112  1 TSW
1948120200  5 R
1948120212  5 R
1948120300  3 SW
1948120312  9 HNW
1948120400  8 W
1948120412  8 W
1948120500  8 W
1948120512  8 W
1948120600 10 TNW
1948120612  2 T
1948120700  2 T
1948120712  3 SW
1948120800  9 HNW
1948120812  9 HNW
1948120900 12 H
1948120912 12 H
1948121000 11 HSE
1948121012  7 HE
1948121100 11 HSE
1948121112 12 H
1948121200 10 TNW
1948121212  2 T
1948121300 10 TNW
1948121312 10 TNW
1948121400 10 TNW
1948121412  2 T
1948121500  3 SW
1948121512  3 SW
1948121600 11 HSE
1948121612  7 HE
1948121700 10 TNW
1948121712  8 W
1948121800  2 T
1948121812 10 TNW
1948121900 10 TNW
1948121912  2 T
1948122000  2 T
1948122012  3 SW
1948122100  3 SW
1948122112  3 SW
1948122200  3 SW
1948122212  3 SW
1948122300  6 HW
1948122312 12 H
1948122400 12 H
1948122412 12 H
1948122500 12 H
1948122512 12 H
1948122600 11 HSE
1948122612 12 H
1948122700  9 HNW
1948122712  6 HW
1948122800  6 HW
1948122812 12 H
1948122900 12 H
1948122912  9 HNW
1948123000  9 HNW
1948123012  3 SW
1948123100  2 T
1948123112  2 T
1949010100 10 TNW
1949010112  1 TSW
1949010200  1 TSW
1949010212  1 TSW
1949010300  1 TSW
1949010312  1 TSW
1949010400 10 TNW
1949010412 10 TNW
1949010500 10 TNW
1949010512 10 TNW
1949010600 10 TNW
1949010612 10 TNW
1949010700 10 TNW
1949010712  2 T
1949010800  1 TSW
1949010812  3 SW
1949010900  3 SW
1949010912  6 HW
1949011000  1 TSW
1949011012  4 NE
1949011100  4 NE
1949011112  4 NE
1949011200  4 NE
1949011212  4 NE
1949011300  1 TSW
1949011312  1 TSW
1949011400  1 TSW
1949011412  1 TSW
1949011500  1 TSW
1949011512  1 TSW
1949011600  1 TSW
1949011612  1 TSW
1949011700  2 T
1949011712  1 TSW
1949011800  1 TSW
1949011812  2 T
1949011900  1 TSW
1949011912  1 TSW
1949012000  1 TSW
1949012012  1 TSW
1949012100  2 T
1949012112  1 TSW
1949012200  3 SW
1949012212  3 SW
1949012300  3 SW
1949012312  8 W
1949012400  2 T
1949012412  3 SW
1949012500  3 SW
1949012512  3 SW
1949012600  3 SW
1949012612  3 SW
1949012700  9 HNW
1949012712  8 W
1949012800  3 SW
1949012812  2 T
1949012900  3 SW
1949012912  3 SW
1949013000  1 TSW
1949013012  2 T
1949013100  2 T
1949013112  2 T
1949020100  2 T
1949020112  3 SW
1949020200  3 SW
1949020212  3 SW
1949020300  4 NE
1949020312  4 NE
1949020400  4 NE
1949020412  7 HE
1949020500  7 HE
1949020512  7 HE
1949020600  7 HE
1949020612  7 HE
1949020700  7 HE
1949020712  7 HE
1949020800 12 H
1949020812 12 H
1949020900 11 HSE
1949020912 12 H
1949021000 12 H
1949021012  7 HE
1949021100 12 H
1949021112  2 T
1949021200 10 TNW
1949021212 10 TNW
1949021300  2 T
1949021312  2 T
1949021400  2 T
1949021412  1 TSW
1949021500 10 TNW
1949021512 10 TNW
1949021600 10 TNW
1949021612 10 TNW
1949021700  2 T
1949021712  2 T
1949021800  2 T
1949021812  3 SW
1949021900  3 SW
1949021912  2 T
1949022000  2 T
1949022012  2 T
1949022100  3 SW
1949022112  1 TSW
1949022200  4 NE
1949022212 10 TNW
1949022300 10 TNW
1949022312  2 T
1949022400  2 T
1949022412  2 T
1949022500  1 TSW
1949022512  3 SW
1949022600  3 SW
1949022612  9 HNW
1949022700  9 HNW
1949022712 12 H
1949022800 12 H
1949022812 12 H
1949030100 12 H
1949030112 12 H
1949030200 12 H
1949030212 11 HSE
1949030300 11 HSE
1949030312 11 HSE
1949030400 11 HSE
1949030412 11 HSE
1949030500 11 HSE
1949030512 11 HSE
1949030600 12 H
1949030612  6 HW
1949030700  6 HW
1949030712 11 HSE
1949030800 11 HSE
1949030812 11 HSE
1949030900 11 HSE
1949030912 11 HSE
1949031000 11 HSE
1949031012 11 HSE
1949031100 11 HSE
1949031112 11 HSE
1949031200 11 HSE
1949031212 11 HSE
1949031300 11 HSE
1949031312 11 HSE
1949031400 11 HSE
1949031412 11 HSE
1949031500 11 HSE
1949031512 11 HSE
1949031600 11 HSE
1949031612  7 HE
1949031700  7 HE
1949031712  7 HE
1949031800 10 TNW
1949031812  8 W
1949031900  2 T
1949031912  3 SW
1949032000  9 HNW
1949032012 12 H
1949032100  3 SW
1949032112  3 SW
1949032200  3 SW
1949032212  3 SW
1949032300  3 SW
1949032312  3 SW
1949032400  3 SW
1949032412  2 T
1949032500  2 T
1949032512  3 SW
1949032600  3 SW
1949032612  3 SW
1949032700  3 SW
1949032712 12 H
1949032800 11 HSE
1949032812 12 H
1949032900 11 HSE
1949032912 11 HSE
1949033000 11 HSE
1949033012 11 HSE
1949033100  7 HE
1949033112  7 HE
1949040100  8 W
1949040112  3 SW
1949040200  9 HNW
1949040212 12 H
1949040300 12 H
1949040312 12 H
1949040400 12 H
1949040412  9 HNW
1949040500  9 HNW
1949040512 12 H
1949040600 12 H
1949040612  9 HNW
1949040700 12 H
1949040712 12 H
1949040800  7 HE
1949040812  8 W
1949040900  8 W
1949040912 10 TNW
1949041000 10 TNW
1949041012  2 T
1949041100  2 T
1949041112  2 T
1949041200  3 SW
1949041212  3 SW
1949041300  3 SW
1949041312  3 SW
1949041400  3 SW
1949041412  2 T
1949041500  2 T
1949041512  3 SW
1949041600  3 SW
1949041612  6 HW
1949041700 12 H
1949041712 12 H
1949041800 11 HSE
1949041812 11 HSE
1949041900 11 HSE
1949041912 11 HSE
1949042000  7 HE
1949042012 11 HSE
1949042100  7 HE
1949042112  7 HE
1949042200 10 TNW
1949042212  4 NE
1949042300 10 TNW
1949042312  1 TSW
1949042400  1 TSW
1949042412  1 TSW
1949042500  1 TSW
1949042512  1 TSW
1949042600  1 TSW
1949042612  1 TSW
1949042700  2 T
1949042712  3 SW
1949042800  3 SW
1949042812  3 SW
1949042900  6 HW
1949042912  6 HW
1949043000  6 HW
1949043012 11 HSE
1949050100 11 HSE
1949050112 11 HSE
1949050200 11 HSE
1949050212 11 HSE
1949050300 11 HSE
1949050312 11 HSE
1949050400 11 HSE
1949050412 11 HSE
1949050500 11 HSE
1949050512 11 HSE
1949050600  7 HE
1949050612  7 HE
1949050700 10 TNW
1949050712 10 TNW
1949050800 10 TNW
1949050812  2 T
1949050900  2 T
1949050912  2 T
1949051000  1 TSW
1949051012  3 SW
1949051100  3 SW
1949051112  3 SW
1949051200  9 HNW
1949051212  9 HNW
1949051300  9 HNW
1949051312 12 H
1949051400 12 H
1949051412 12 H
1949051500 12 H
1949051512 12 H
1949051600 12 H
