,Auckland,Masterton,Wellington,Nelson,Hokitika,Lincoln,Dunedin
1915-11-01,14.88,13.25,12.81,12.850000000000001,11.5,13.030000000000001,12.16
1915-12-01,16.78,16.849999999999998,15.51,16.05,13.899999999999999,16.25,13.76
1916-01-01,17.98,17.45,16.71,17.45,15.0,16.05,14.16
1916-02-01,20.080000000000002,19.150000000000002,15.91,19.05,16.400000000000002,17.25,15.66
1916-03-01,19.279999999999998,18.65,18.01,17.95,17.1,16.349999999999998,14.76
1916-04-01,15.879999999999999,13.549999999999999,14.21,14.149999999999999,12.8,12.850000000000001,12.66
1916-05-01,14.180000000000001,11.25,11.81,11.45,10.200000000000001,9.05,9.36
1916-06-01,13.08,8.95,10.71,9.65,9.8,8.25,8.76
1916-07-01,11.38,7.75,8.610000000000001,8.45,8.0,6.25,6.06
1916-08-01,11.18,8.05,8.61,7.65,8.1,6.6499999999999995,7.26
1916-09-01,12.280000000000001,10.65,10.51,9.85,9.200000000000001,9.85,10.06
1916-10-01,13.78,11.75,11.209999999999999,12.25,11.700000000000001,11.35,10.66
1916-11-01,15.88,14.85,14.01,14.55,14.0,14.75,12.959999999999999
1916-12-01,18.18,16.849999999999998,16.51,17.950000000000003,15.2,17.650000000000002,15.66
1917-01-01,19.080000000000002,18.25,17.51,18.95,16.400000000000002,16.95,16.76
1917-02-01,17.98,16.85,16.71,16.95,14.5,16.15,14.360000000000001
1917-03-01,17.18,15.55,15.81,16.349999999999998,14.8,15.35,14.459999999999999
1917-04-01,16.279999999999998,14.85,14.51,14.35,13.700000000000001,12.850000000000001,11.86
1917-05-01,14.08,11.85,11.91,11.55,11.100000000000001,9.85,10.16
1917-06-01,12.18,8.35,9.71,8.25,8.5,6.75,7.66
1917-07-01,11.58,8.85,9.510000000000002,8.35,8.5,7.15,7.359999999999999
1917-08-01,10.58,8.35,8.91,8.15,7.6,6.55,7.46
1917-09-01,12.280000000000001,11.85,11.41,11.15,10.8,10.25,10.16
1917-10-01,14.18,12.75,12.41,12.450000000000001,11.0,12.05,11.260000000000002
1917-11-01,16.080000000000002,14.55,13.71,15.450000000000001,13.600000000000001,13.950000000000001,13.459999999999999
1917-12-01,16.88,15.45,15.31,16.25,14.299999999999999,13.350000000000001,12.76
1918-01-01,18.78,17.65,16.91,17.849999999999998,16.0,15.85,14.76
1918-02-01,19.380000000000003,18.25,17.81,17.95,17.0,17.15,16.16
1918-03-01,18.08,14.85,15.21,16.849999999999998,15.3,14.049999999999999,14.06
1918-04-01,16.48,13.35,13.709999999999999,13.85,12.9,11.55,10.86
1918-05-01,13.180000000000001,9.75,11.209999999999999,9.45,8.8,9.25,8.86
1918-06-01,11.68,8.049999999999999,9.31,8.05,6.9,6.1499999999999995,6.66
1918-07-01,9.08,5.25,6.610000000000001,5.75,5.1,4.25,4.66
1918-08-01,10.28,8.15,8.61,7.750000000000001,7.1,6.85,6.76
1918-09-01,11.08,9.15,9.81,8.75,9.100000000000001,8.25,8.46
1918-10-01,13.28,11.85,11.809999999999999,11.05,10.8,11.450000000000001,10.66
1918-11-01,14.280000000000001,12.65,12.31,12.75,11.200000000000001,12.25,10.66
1918-12-01,15.08,14.049999999999999,13.31,13.850000000000001,12.299999999999999,13.55,11.860000000000001
1919-01-01,16.48,16.65,14.81,15.549999999999999,12.8,14.549999999999999,12.66
1919-02-01,19.180000000000003,17.85,16.41,17.85,15.700000000000001,15.95,14.26
1919-03-01,16.779999999999998,14.55,14.81,14.749999999999998,13.1,14.549999999999999,13.16
1919-04-01,14.079999999999998,11.35,12.01,11.85,11.0,11.350000000000001,10.16
1919-05-01,12.180000000000001,8.85,10.01,9.25,7.700000000000001,8.55,7.959999999999999
1919-06-01,10.78,7.35,8.510000000000002,7.15,6.8,6.6499999999999995,7.46
1919-07-01,10.18,7.3500000000000005,7.910000000000001,6.550000000000001,6.4,6.75,7.06
1919-08-01,9.78,8.15,9.01,8.15,8.0,7.55,7.36
1919-09-01,10.48,8.75,9.31,8.85,8.200000000000001,8.25,8.56
1919-10-01,12.479999999999999,11.95,11.51,12.15,10.4,11.25,10.66
1919-11-01,13.080000000000002,12.450000000000001,11.71,12.850000000000001,10.700000000000001,11.65,10.86
1919-12-01,15.68,14.649999999999999,13.51,14.75,11.899999999999999,13.450000000000001,12.76
1920-01-01,17.080000000000002,15.649999999999999,14.61,15.25,13.100000000000001,14.35,12.76
1920-02-01,18.78,17.75,16.51,17.35,15.700000000000001,15.05,15.26
1920-03-01,17.18,15.35,15.31,14.95,13.3,14.649999999999999,13.66
1920-04-01,15.079999999999998,12.75,13.01,12.95,12.1,11.55,11.66
1920-05-01,11.98,8.459999999999999,9.41,8.15,7.0,7.55,7.459999999999999
1920-06-01,11.48,8.86,8.21,7.55,6.1,7.1499999999999995,7.66
1920-07-01,9.78,7.26,7.910000000000001,6.75,6.7,7.15,7.76
1920-08-01,10.28,6.96,7.41,7.050000000000001,7.1,5.949999999999999,5.5600000000000005
1920-09-01,11.58,8.76,9.01,9.25,9.8,7.449999999999999,7.66
1920-10-01,13.479999999999999,11.66,11.309999999999999,11.55,11.100000000000001,11.55,11.06
1920-11-01,14.48,12.76,12.01,12.15,10.5,12.450000000000001,10.66
1920-12-01,16.58,15.959999999999999,14.81,16.23,13.1,15.05,14.16
1921-01-01,17.98,16.759999999999998,15.91,16.83,14.8,15.25,14.16
1921-02-01,17.98,15.96,15.81,16.330000000000002,14.9,15.35,13.96
1921-03-01,17.279999999999998,15.26,14.81,14.829999999999998,13.0,13.95,13.06
1921-04-01,14.479999999999999,10.86,11.61,12.03,10.8,10.55,10.059999999999999
1921-05-01,12.780000000000001,9.66,10.51,9.23,9.4,9.35,9.26
1921-06-01,12.08,8.559999999999999,9.41,8.73,8.0,7.05,7.36
1921-07-01,10.28,7.66,8.21,7.23,7.1000000000000005,6.65,6.76
1921-08-01,10.78,8.16,8.51,8.430000000000001,7.199999999999999,7.55,6.76
1921-09-01,12.280000000000001,10.36,10.31,11.030000000000001,9.700000000000001,9.75,10.16
1921-10-01,13.979999999999999,12.46,11.809999999999999,12.53,11.5,11.25,9.760000000000002
1921-11-01,14.680000000000001,12.46,12.21,13.930000000000001,11.700000000000001,13.25,12.36
1921-12-01,16.68,15.459999999999999,14.51,15.23,13.1,14.05,12.46
1922-01-01,19.28,15.76,15.51,17.13,16.5,15.549999999999999,14.360000000000001
1922-02-01,18.880000000000003,16.86,16.81,17.43,16.6,16.55,15.16
1922-03-01,17.279999999999998,14.66,14.81,14.43,12.5,12.649999999999999,11.16
1922-04-01,15.68,12.459999999999999,13.31,13.43,11.8,11.450000000000001,11.26
1922-05-01,13.58,9.86,10.41,10.93,10.0,8.35,9.059999999999999
1922-06-01,10.48,6.459999999999999,7.910000000000001,7.63,6.7,4.949999999999999,5.66
1922-07-01,10.08,6.46,8.010000000000002,7.03,6.6,4.85,6.06
1922-08-01,10.98,7.86,9.209999999999999,8.430000000000001,8.1,6.75,7.56
1922-09-01,11.780000000000001,8.96,10.21,9.530000000000001,9.4,9.25,9.26
