time,0,1,2,3,4
1854-01-01,24.60260508186688,-2.707107867825405,-5.676992071437104,40.15868676099023,-8.680892452291166
1854-02-01,24.260682383038734,-6.030862702119309,-1.8687818988611165,27.516464884787933,-9.127493032124729
1854-03-01,16.028607208398967,-7.828655444731767,1.162374768163492,16.36229592103424,-4.745115723670345
1854-04-01,16.146737658013937,-1.6067362121837028,8.692100284369694,10.071854957315587,2.3479410260671956
1854-05-01,14.70735022730249,1.2385457689309605,3.2283027033503027,5.1175726190851965,1.5953536786544014
1854-06-01,14.743561220646116,1.225170923038201,-5.184696152723789,2.1235017532267904,1.7384885412898514
1854-07-01,8.108761494572361,-1.2334664884406772,3.618671624949659,-1.5256905445182887,-11.788103204901834
1854-08-01,9.236903845706987,-13.011206634320132,7.1124412216984805,0.08093688321361081,-14.116431314877756
1854-09-01,7.876066432329022,-10.19454114466467,-2.7658784812101467,3.109144048928244,-10.19805042086041
1854-10-01,6.889520505320206,-22.725509375527466,-13.744508552453562,3.6225076341333775,3.0687211500265827
1854-11-01,10.207154836643715,-21.56126064841604,-10.652780570947376,4.483243843823569,13.464430060156115
1854-12-01,12.089002702329207,-25.045137078619327,-4.687499462644799,5.644282856931159,12.769795704271747
1855-01-01,20.12537424029975,-11.895218170453786,-2.3276454655319796,6.827525162998378,4.32654205206552
1855-02-01,15.607981585578996,-4.805870071625652,-2.8786735758703936,11.832371310317493,1.2507265485056516
1855-03-01,16.011694559508896,-3.9426617568024964,2.8124743658593934,21.60853712472457,9.30804423557044
1855-04-01,12.612133604279407,-7.728368187883547,6.248688344580215,20.69254681981544,14.504200643138883
1855-05-01,13.87552287877742,-10.695163606842758,6.576451698232584,10.335246296551478,12.924725526245709
1855-06-01,21.72511697157243,-12.39240043476979,5.94277912930618,7.731542382063021,5.839029342325441
1855-07-01,26.649907193445753,-4.528502001166359,2.658343715550947,7.008562883965176,5.496723261888843
1855-08-01,23.83941241187689,5.066639459885658,0.015049768653257134,9.014029142280698,6.059681702497605
1855-09-01,11.161865886265687,11.70164760262858,4.431395017670159,6.239798775508931,8.5666722095165
1855-10-01,2.222685091890937,5.115790545218145,-1.5830502053915239,2.6446134753767554,9.683713324950624
1855-11-01,4.409250470218068,9.9308523411104,3.3087806187303714,-0.7159552155621989,7.878475821776077
1855-12-01,10.524436642640875,9.202511746550819,3.5373287957873814,0.7588630177513745,8.754432297941149
1856-01-01,12.09938440920406,7.960345455251425,5.492260774210915,8.593407222370764,9.766181960877315
1856-02-01,21.133192653165516,8.279331866464691,5.325455753107955,10.582779589952002,0.5125296093070358
1856-03-01,20.21266674875786,8.317313259151963,2.6358574780412796,14.259227396301014,-0.6953294915269912
1856-04-01,18.987605204854468,-8.283445266167712,3.9355209605490042,12.195679462754793,0.5244858053415318
1856-05-01,20.59462446671964,-12.308212336063525,-1.0381683330934148,10.100974040438388,5.591003988604244
1856-06-01,14.256443897842093,-15.828580737326817,3.49291257988082,4.700221502491208,-1.8343519444986898
1856-07-01,27.32983382414606,-11.251240917399626,-1.8130015532067953,-2.061068700112746,-0.8689372688928625
1856-08-01,30.985001652775743,-17.248057426952403,-14.643690631157767,0.7416173592770043,-8.793321507973257
1856-09-01,34.99412124616505,-23.760144754882784,-18.793946916297724,6.762370681771124,-5.2291697043869885
1856-10-01,34.608836772064166,-22.682036482989893,-16.85073680172575,4.125088803998025,-3.7477588077215795
1856-11-01,39.182262037601134,-28.533218111299448,-18.96346053214498,1.996951686698178,0.9294301736465442
1856-12-01,44.762204801760824,-34.332111876203214,-14.840184135472173,3.644493641199749,10.830893598707215
1857-01-01,35.82801294619472,-37.98688308258401,-6.68080950867046,3.0465402183551675,-2.9585126227895686
1857-02-01,35.43985615337266,-32.18815248195,5.827477947260735,3.4981831926777223,6.448089479078808
1857-03-01,34.011294928399735,-26.82146126545902,5.512083460124299,10.340772255898006,3.6899529790700623
1857-04-01,34.2830471333105,-23.321374265153082,4.5360330424368005,11.975717121696048,11.844257047487577
1857-05-01,32.681897149220376,-14.693265369478404,12.673290171361948,14.420896561988924,9.791434354689368
1857-06-01,28.389451293607472,-4.180424130867216,8.635465096627922,14.466696173781626,15.738937767126462
1857-07-01,19.191670173975453,-5.6112521817075605,-4.464444667121356,1.1956200452598742,7.083713636789047
1857-08-01,19.97162462359066,-8.586939241752635,-10.978494212909624,-3.4866848206218855,-6.515937955701771
1857-09-01,9.806779602400297,-5.789723296138678,-8.44029755928634,-4.659839472098593,-8.623784148125686
1857-10-01,9.109797867139736,-8.366318598761515,-7.978765480035459,-2.121492126335484,1.8736186859722597
1857-11-01,16.313893517112486,-5.017061332090435,-4.313281857889628,-2.741667601252807,7.733175647585143
1857-12-01,24.32829878626277,-0.8771379644098691,2.69702864938145,3.5156365825748086,11.710610622071052
1858-01-01,19.511262975267204,1.1924514013651972,-1.4260940353410927,7.6360182122030285,2.96552381759653
1858-02-01,25.729881711100994,1.584956320708341,2.8688464139561383,7.418723892220216,3.134287797179329
1858-03-01,17.79828204901051,-8.798433204651356,-1.2290027432386292,7.554466970646584,2.2536041826988282
1858-04-01,20.901194689120256,-7.272084201888449,-3.6483476995220467,7.960238225093777,8.761799751988635
1858-05-01,29.258570835355766,-1.9108706768031094,-8.019602356260263,9.302972230769944,16.526253278482898
1858-06-01,32.97796112791321,10.14142549606145,-20.064879309523462,12.248590932813508,18.414122823681513
1858-07-01,28.996434748418057,0.744271219315038,-17.62945035880101,6.154867716954606,17.370777539571783
1858-08-01,33.76263295710463,-2.852940934825436,-13.443450554669672,0.01931974531804659,6.704593294086712
