time,0,1,2,3,4
1858-04-01,0.5793074975333226,0.9725014257559463,-1.1144825680167318,-0.3955523855683164,0.7228581322285722
1858-05-01,0.581459006739778,0.9969268871936904,-1.112323347378015,-0.3403607286126771,0.7351673088623568
1858-06-01,0.5837407437528603,1.0211811108882525,-1.110368893337474,-0.28853927045865474,0.7463484243044248
1858-07-01,0.5861426863908121,1.0452814753653112,-1.1086170994397677,-0.23996971739560782,0.756459174938802
1858-08-01,0.5886570122753455,1.0692347334204702,-1.1070804371145728,-0.19453834730493208,0.7655741458142393
1858-09-01,0.5912784424933311,1.0930377796102297,-1.1057863857951595,-0.1521328679825809,0.7737813660573722
1858-10-01,0.5940044673046263,1.116679124081927,-1.1047738527198534,-0.11263944092343352,0.7811749311082999
1858-11-01,0.5968350554042957,1.1401382646084153,-1.1040897174259414,-0.07594323722819217,0.7878487503752603
1858-12-01,0.5997712879167587,1.1633847410260019,-1.1037863621063146,-0.04193154691554749,0.7938943079783324
1859-01-01,0.6028132864363281,1.1863802711176012,-1.1039182191288839,-0.010495671787737944,0.7994014264775039
1859-02-01,0.6059582288526628,1.2090830948822684,-1.1045372083678984,0.018470504066665772,0.8044589955406556
1859-03-01,0.6091991333642186,1.2314511146730562,-1.1056883906884132,0.045074663459841104,0.8091544713833891
1859-04-01,0.6125251172192753,1.2534432337145782,-1.1074064138782669,0.06943032983241863,0.81357460105314
1859-05-01,0.6159228901098369,1.2750204390529842,-1.1097134058857643,0.09165884536657733,0.8178077352293486
1859-06-01,0.619377922019815,1.2961468743829172,-1.112619128242334,0.11188802947075409,0.8219447641020196
1859-07-01,0.6228743286179176,1.3167900016700564,-1.1161221169159379,0.1302478192621228,0.8260779874704341
1859-08-01,0.6263938923102034,1.336919537527587,-1.1202101673713245,0.1468654570776952,0.8302978873909636
1859-09-01,0.6299150232544023,1.3565059745824628,-1.1248618093811633,0.16186277231020121,0.8346867635256193
1859-10-01,0.6334123731125516,1.3755201566239537,-1.1300499734416192,0.17535485235674347,0.8393117995066837
1859-11-01,0.6368572340425018,1.393934039574149,-1.1357451797401819,0.1874491283045954,0.8442227508986346
1859-12-01,0.6402179697431537,1.4117210888130478,-1.1419164445799568,0.1982465275783885,0.8494556729305943
1860-01-01,0.6434598832902992,1.4288559429242202,-1.1485314334224588,0.20784480093603858,0.8550391531138588
1860-02-01,0.6465449247209634,1.4453144549596613,-1.1555573576015,0.21634066045632233,0.8609988799992383
1860-03-01,0.6494317498643071,1.4610740602831722,-1.1629621502698921,0.2238292280809747,0.8673587652827353
1860-04-01,0.6520761996797336,1.4761135546378314,-1.1707142183832147,0.2304022954656161,0.8741386989087307
1860-05-01,0.6544324222520084,1.4904127523961115,-1.1787800073986963,0.23614604227253197,0.8813503355744995
1860-06-01,0.6564544547038278,1.5039527713179741,-1.18712131939248,0.24113955345720736,0.888994082335929
1860-07-01,0.6580973936655169,1.5167161013782346,-1.1956952827727492,0.24545690644882268,0.897060174218088
1860-08-01,0.659318081533279,1.5286856688010384,-1.204457802128351,0.2491722519101835,0.9055328817572037
1860-09-01,0.660075904026831,1.539843784650997,-1.2133677764799047,0.2523644970347159,0.914393780426726
1860-10-01,0.660333424667374,1.5501728338348264,-1.2223885605591727,0.2551192037307467,0.9236222212271628
1860-11-01,0.660056255874715,1.5596585951758766,-1.2314870713867816,0.25752642822614913,0.9331948163012322
1860-12-01,0.6592126235587957,1.5682937151213172,-1.2406328809451002,0.25967436712012654,0.9430854637517255
1861-01-01,0.6577739111318992,1.5760779847771331,-1.2497978713620264,0.26164097034041545,0.9532666792670317
1861-02-01,0.6557168748200044,1.583016147973547,-1.2589567005666373,0.26348792502374957,0.9637132134420008
1861-03-01,0.6530263582805412,1.5891154269864236,-1.2680875115602732,0.26525932800195995,0.9744058869468584
1861-04-01,0.6496961663727655,1.5943832953518975,-1.2771712537557574,0.2669827642117995,0.985331059140986
1861-05-01,0.6457272531209839,1.5988265123953362,-1.2861904891982439,0.26867150715352595,0.9964755777346092
1861-06-01,0.6411252118712041,1.6024513779971479,-1.2951289392685439,0.2703283578646726,1.0078232676073662
1861-07-01,0.6358991890898742,1.6052629688893336,-1.3039701252819171,0.2719488533142437,1.0193563596920543
1861-08-01,0.6300615604648263,1.60726333502931,-1.3126951874274118,0.2735220746514975,1.0310573246091939
1861-09-01,0.6236270128239816,1.608451180490371,-1.321283419604823,0.2750313734385193,1.0429075871052427
1861-10-01,0.6166113119651155,1.60882408933172,-1.329716527057237,0.2764577751037963,1.0548854200912448
1861-11-01,0.6090302666307263,1.6083817586432678,-1.3379826582024048,0.2777858465862461,1.0669643524606351
1861-12-01,0.6008988037802273,1.607128121867943,-1.3460769327479476,0.2790095243490955,1.0791118276342533
1862-01-01,0.5922303892054058,1.6050718845343597,-1.353999209203246,0.2801347952792506,1.0912892319826102
1862-02-01,0.5830374874619336,1.6022260576660883,-1.3617506301414177,0.28117732096967135,1.1034536734352598
1862-03-01,0.5733330410521209,1.598606707218282,-1.3693301360118681,0.28215696968357756,1.11556089844449
1862-04-01,0.5631320393952329,1.5942312832758194,-1.3767321463670392,0.283093614558619,1.127568719181009
1862-05-01,0.5524526606383587,1.589117420634182,-1.3839452057926338,0.28400616550876107,1.139439321808184
1862-06-01,0.5413169334913411,1.5832829009983367,-1.3909515335066225,0.2849140053511116,1.1511392756080085
1862-07-01,0.5297505214055134,1.576746439332207,-1.397729181827907,0.28583913281322737,1.1626387075858102
1862-08-01,0.5177815660236839,1.569527859855966,-1.4042565287011821,0.28680693969794546,1.1739113113807236
1862-09-01,0.505439412321538,1.5616469399831727,-1.410515565063983,0.28784461792292887,1.1849340747893282
1862-10-01,0.49275380911633787,1.5531222115028558,-1.4164926139048002,0.2889780990058988,1.1956852386186327
1862-11-01,0.4797545131749498,1.5439710266187445,-1.4221785942700669,0.29022882905349373,1.2061418968489976
1862-12-01,0.46647119448538765,1.5342108336926241,-1.4275694170291355,0.2916112369532007,1.2162791357822482
1863-01-01,0.45293358920496707,1.5238615625776535,-1.4326648837544198,0.2931307984376926,1.2260695366781613
1863-02-01,0.43917167214711134,1.5129482419952334,-1.4374666322085787,0.2947827850061375,1.2354818699073153
1863-03-01,0.4252154845081885,1.5015020341650216,-1.4419772290452804,0.29655328767643196,1.2444807141191099
1863-04-01,0.4110948947385829,1.4895601362535429,-1.446199732730296,0.2984219759880253,1.2530271734596978
1863-05-01,0.3968400975387934,1.4771658140879913,-1.4501363349006713,0.30036340751277296,1.2610785199015344
1863-06-01,0.3824826808550046,1.4643677730746374,-1.453787158446264,0.3023464674733312,1.2685875316325586
1863-07-01,0.3680562995547616,1.4512182591935643,-1.4571503067536151,0.304334616706822,1.275504629916524
1863-08-01,0.35359637986239106,1.437770558294672,-1.460223069667715,0.3062875272911446,1.2817825393336069
1863-09-01,0.3391392170692977,1.4240767501225287,-1.4630035626740112,0.30816188684352935,1.287378816112052
1863-10-01,0.3247214797495944,1.410186221908227,-1.465491384711979,0.3099109893964231,1.2922538443045217
1863-11-01,0.310380407568003,1.396144581766079,-1.4676868392216025,0.3114847661514171,1.2963673605181352
1863-12-01,0.2961536821858665,1.38199278985737,-1.4695905638275675,0.3128310413650937,1.2996773323365416
1864-01-01,0.28207779797492133,1.3677676785571011,-1.4712058197300126,0.31389840941563785,1.3021426708860633
1864-02-01,0.2681859159072927,1.3535041439410778,-1.4725416305681602,0.3146397540545536,1.303727613436705
1864-03-01,0.25450742896994266,1.3392371934670257,-1.4736129308242882,0.3150137774182342,1.3044041952574605
1864-04-01,0.24106887596277005,1.3250029961942515,-1.4744386001862853,0.3149838590366158,1.3041520203155572
1864-05-01,0.22789448430918013,1.3108396506189475,-1.475040030472967,0.3145156953157987,1.302956345145006
1864-06-01,0.21500627790842472,1.2967874866344995,-1.4754401416285279,0.31357535224776056,1.300806246059002
1864-07-01,0.20242430084001448,1.282887857007389,-1.475662529411571,0.3121286165780389,1.2976948673236495
1864-08-01,0.19016707273722824,1.2691805944582666,-1.4757308439541812,0.31014125629925415,1.293621104468991
1864-09-01,0.1782523004750077,1.255701735370927,-1.4756683003138158,0.3075796992660931,1.2885895026912222
1864-10-01,0.1666975867865907,1.2424821864695965,-1.4754977251527903,0.30441204949271283,1.2826077002408296
1864-11-01,0.15552026779363254,1.2295468333509416,-1.4752424931770756,0.300609240790373,1.2756851144036199
1864-12-01,0.14473570476942257,1.2169143737246364,-1.4749283107123803,0.29614593948386414,1.2678352472214494
1865-01-01,0.1343550315561314,1.2045985453904868,-1.4745848797521042,0.2910012317994463,1.2590788013511516
1865-02-01,0.12438451968519203,1.1926103461183915,-1.474245067092852,0.2851596294012978,1.2494432491882652
1865-03-01,0.11482703141040679,1.1809595856562773,-1.4739406109602209,0.27861130998886274,1.238959275614726
1865-04-01,0.1056838517416114,1.1696547134835678,-1.4736973344816793,0.27134999616207706,1.2276582713499216
1865-05-01,0.09695582505766671,1.1587021268092277,-1.473533546348144,0.2633699334540025,1.2155719774322704
1865-06-01,0.08864405654027036,1.1481062131595858,-1.473461631975418,0.25466456639995416,1.202732289592704
1865-07-01,0.08075025918229783,1.1378701276651886,-1.4734902800548153,0.24522755796678425,1.1891698894177865
1865-08-01,0.07327652254236713,1.1279971433322027,-1.4736259371508373,0.235055090198525,1.1749115475666754
1865-09-01,0.0662246170127998,1.1184916919188495,-1.4738739294641594,0.22414757398869076,1.159976983908757
1865-10-01,0.05959532704334695,1.1093591944677812,-1.4742396266568183,0.21250987891666673,1.1443768847800184
1865-11-01,0.05338813297468095,1.1006053670866298,-1.4747292687564864,0.20015116009172748,1.1281130889102635
1865-12-01,0.04760111522826402,1.092235924202115,-1.4753500020348531,0.18708518039362174,1.1111806648162907
1866-01-01,0.04223081036474302,1.0842567661235363,-1.4761086312958003,0.17333025536396604,1.0935715366344914
1866-02-01,0.0372717088356776,1.076674823594799,-1.4770092544164048,0.15890762146195564,1.0752791110048985
1866-03-01,0.03271533341818573,1.0694999390621973,-1.4780513298436122,0.14383913500176349,1.0563015806574436
1866-04-01,0.028549371503109114,1.0627475194599028,-1.4792297619975023,0.12814661085759527,1.036641673444159
1866-05-01,0.02475783630175484,1.0564399254717793,-1.4805364298205492,0.11185212587862794,1.016303975760513
1866-06-01,0.021322843513321282,1.0506046498931056,-1.4819608780919238,0.09497681956915759,0.9952931864708903
1866-07-01,0.018226799443010647,1.0452710435111425,-1.4834896964733126,0.07753935506948742,0.9736141896455651
1866-08-01,0.015453444051538322,1.0404682585378304,-1.4851061751972807,0.05955605299331253,0.9512720181043585
1866-09-01,0.012988127774441883,1.0362238319804356,-1.486790492752009,0.041040940676839326,0.9282709063372799
1866-10-01,0.010818158986694111,1.03256199026425,-1.4885197536805985,0.022004381083048998,0.9046132244554792
1866-11-01,0.008932411100747132,1.0295034900994187,-1.4902691236829464,0.0024535189249565163,0.8802990545507218
1866-12-01,0.007319752354056244,1.027067727758027,-1.4920144018521473,-0.01760376574550168,0.8553266792022305
1867-01-01,0.005968080695119584,1.0252742921411326,-1.493732661724951,-0.038155589381349254,0.829693687493081
1867-02-01,0.004864783223290292,1.0241429912143876,-1.4954000612700444,-0.05918571000229643,0.803398057049416
1867-03-01,0.003997075765965337,1.023694987111733,-1.4969904623400827,-0.08067318382066489,0.7764382122930122
1867-04-01,0.0033517228134190874,1.0239557538052375,-1.4984757984974635,-0.10259083104490882,0.7488117399849105
1867-05-01,0.0029152558013933777,1.0249566763970637,-1.499825914481299,-0.12490502903805796,0.7205147386302884
1867-06-01,0.0026748183636823293,1.0267325443322963,-1.5010078895575458,-0.14757885988689526,0.691544027983749
1867-07-01,0.002618928822565582,1.02931704221231,-1.5019865975325843,-0.1705768876422723,0.6619005604632702
1867-08-01,0.0027379105961005097,1.0327404755408676,-1.5027264887369243,-0.1938680963981734,0.6315903318911205
1867-09-01,0.003023596074985473,1.0370305953529078,-1.503193464764891,-0.21742592704805105,0.6006216590372956
1867-10-01,0.0034681918347672057,1.042214577912816,-1.5033562522828519,-0.2412266885906788,0.5690002158214638
1867-11-01,0.004063592384515428,1.048319905817982,-1.503186222573539,-0.2652479874426361,0.5367263010733805
1867-12-01,0.004802611601438012,1.0553727179316654,-1.502654428816735,-0.2894684121322509,0.5037998289493137
1868-01-01,0.005682047004829532,1.0633944840538734,-1.5017267599716375,-0.3138686266058494,0.4702307596936263
1868-02-01,0.006705550127798484,1.072399302564583,-1.5003604567455309,-0.3384334570906531,0.4360446977129133
1868-03-01,0.007883907059529585,1.0823929558827077,-1.4985051740403397,-0.36315484888028166,0.4012789776922226
1868-04-01,0.009232649442154402,1.0933737503419583,-1.4961083152877181,-0.38803461473660744,0.3659752810642511
1868-05-01,0.010769010109098755,1.105335137761073,-1.4931206140542035,-0.4130846118812696,0.3301744341911046
1868-06-01,0.012509741210669688,1.1182687608750899,-1.4894993389250981,-0.43832235046101836,0.293914863901214
1868-07-01,0.014470056895647208,1.1321657784598305,-1.4852100852407915,-0.46376299560739415,0.2572354387227658
1868-08-01,0.016663428726907174,1.1470161925329745,-1.480227534942736,-0.4894123026262398,0.2201804525060032
1868-09-01,0.019101759672940012,1.1628070767146337,-1.474534405032921,-0.5152632155617747,0.18280386927601525
1868-10-01,0.02179548851952621,1.1795205303158114,-1.4681196209075884,-0.5412946675175061,0.145172834478199
1868-11-01,0.02475321871532015,1.1971324655676197,-1.460977878907651,-0.5674707736227608,0.10736941619650392
1868-12-01,0.027980633526616082,1.2156129234401238,-1.4531108258491172,-0.593740247032241,0.06948832387518562
1869-01-01,0.031479298058660635,1.234927450190731,-1.444527633483264,-0.6200373416887763,0.03163229197852778
1869-02-01,0.03524646574427867,1.255038605171968,-1.4352437854080404,-0.6462854595515598,-0.006091220859696453
1869-03-01,0.039276225890815225,1.2759069337495605,-1.4252795358805461,-0.6724033908711035,-0.043572050246323844
1869-04-01,0.04356099797158028,1.2974912327960122,-1.4146596408648977,-0.6983127221883438,-0.08069955864273895
1869-05-01,0.048092225640780015,1.3197481055862244,-1.4034142213338665,-0.7239434917597698,-0.11736481305519433
1869-06-01,0.05286028118844041,1.3426303180568824,-1.391579404750219,-0.7492364187813707,-0.1534627078105469
1869-07-01,0.05785442322010281,1.3660838874295436,-1.3791966439507373,-0.7741422427873209,-0.18889417793537108
1869-08-01,0.06306380063607821,1.3900455792036963,-1.366310160808794,-0.7986198357047499,-0.2235672885621071
1869-09-01,0.06847954045648862,1.4144433070631204,-1.352962895254984,-0.8226346792036282,-0.2573953428563699
1869-10-01,0.07409623842039001,1.4391999632671488,-1.3391931111591162,-0.8461572757685982,-0.29029070158433745
1869-11-01,0.07991111956360862,1.464238108759341,-1.325033587574522,-0.8691603383438243,-0.3221574395214613
1869-12-01,0.08592116447954916,1.4894830165463127,-1.3105129586062254,-0.8916163903430018,-0.35289013329880503
1870-01-01,0.09212019475656748,1.5148643718232377,-1.295657219251385,-0.9134992438415461,-0.38238043841209907
1870-02-01,0.09849737201904375,1.5403176186594767,-1.2804895901498978,-0.9347888689591635,-0.4105251441515658
1870-03-01,0.10503712229044346,1.5657848165054982,-1.2650294636540973,-0.9554747328093268,-0.43723070432652855
1870-04-01,0.11172002451660368,1.5912146621477674,-1.2492931555825881,-0.975555046805337,-0.46241503985258076
1870-05-01,0.11852426263419222,1.616561828215495,-1.2332972604976804,-0.9950330923071562,-0.48600934457776
1870-06-01,0.1254274281471987,1.641786441808298,-1.217062463039513,-1.0139121352156073,-0.5079601989798029
1870-07-01,0.13240839708177427,1.6668540003046584,-1.2006145657351264,-1.0321906095929818,-0.5282305216887536
1870-08-01,0.13944839100987846,1.6917348516082715,-1.1839820554041323,-1.0498593014717421,-0.5467984980738005
1870-09-01,0.1465305938890762,1.7164026139916926,-1.167193239204696,-1.06690163531371,-0.563654821069423
1870-10-01,0.15363930816119295,1.7408324218504538,-1.1502745832197412,-1.0832968655433617,-0.5787997666284399
1870-11-01,0.16075997197783382,1.7650006880472164,-1.1332492028680983,-1.0990238202363154,-0.5922410020229486
1870-12-01,0.16787965624722442,1.7888861939263563,-1.116135723725652,-1.1140631330679174,-0.603991021381697
1871-01-01,0.17498702018624562,1.8124705171857933,-1.0989485954821632,-1.1283978127892718,-0.6140633462825827
1871-02-01,0.18207168229591578,1.8357369099484688,-1.0816995112963306,-1.1420124521721065,-0.6224689977119835
1871-03-01,0.18912329529666747,1.8586682504086198,-1.064399042833248,-1.1548916032444274,-0.6292147078945833
1871-04-01,0.1961303214712861,1.8812447932159926,-1.047058039132271,-1.1670181452745254,-0.6343022248285375
1871-05-01,0.20307878945698965,1.903442442285318,-1.0296884908059818,-1.1783727886072235,-0.637728861757583
1871-06-01,0.20995179506228664,1.9252321894599835,-1.01230403628833,-1.188935784901468,-0.6394904499757751
1871-07-01,0.21672998973589824,1.9465802006694608,-0.9949210748401712,-1.1986899624951608,-0.6395852423976363
1871-08-01,0.22339228022462176,1.967447527200467,-0.9775607746215189,-1.2076219968098307,-0.638016455616319
1871-09-01,0.2299162373324451,1.9877890858377745,-0.9602497896941962,-1.215720212903401,-0.6347935052575694
1871-10-01,0.23627840524278415,2.007552681654116,-0.9430180705468985,-1.222970480318876,-0.6299317072491935
1871-11-01,0.24245430743541563,2.026679897218934,-0.9258967063147348,-1.2293521770804596,-0.6234489558142938
1871-12-01,0.24841816448610463,2.0451085553116837,-0.9089184575553781,-1.2348365655239593,-0.6153607691637232
1872-01-01,0.25414313721261567,2.062774371723028,-0.8921184768784756,-1.2393900123763204,-0.6056776808773264
1872-02-01,0.25960204546053706,2.07961179426903,-0.8755327666568975,-1.242980078187921,-0.5944064490355139
1872-03-01,0.26476767975718185,2.095555313350319,-0.8591957703082634,-1.245579774134518,-0.5815530919046388
1872-04-01,0.26961288036091174,2.1105406858075146,-0.8431387122483824,-1.247168349911374,-0.5671251604686062
1872-05-01,0.2741111868629622,2.1245049312507454,-0.8273887287163473,-1.2477298518436228,-0.5511323901498459
1872-06-01,0.2782378654754392,2.13738503662207,-0.8119689174133232,-1.2472508711526222,-0.5335872723303028
1872-07-01,0.28197020977561393,2.149115874764687,-0.7968998385267728,-1.2457183000692698,-0.5145065942835049
1872-08-01,0.28528667658563334,2.1596278383206102,-0.7822025027176069,-1.2431175866927608,-0.4939123709138014
1872-09-01,0.28816591386210055,2.1688457495318816,-0.7679020317513794,-1.2394322790066898,-0.47183126585060065
1872-10-01,0.2905866908019771,2.176690331186785,-0.7540308496620028,-1.234644590532827,-0.44829368166616534
1872-11-01,0.2925284328153821,2.183081317504366,-0.7406308408060307,-1.2287348210560998,-0.4233335028955563
1872-12-01,0.29397164802889375,2.187941657081291,-0.7277542201180579,-1.2216792120353286,-0.3969898006638113
1873-01-01,0.29489788738913647,2.191202573903829,-0.715462510874103,-1.2134487035814763,-0.36931121034623615
1873-02-01,0.29528936641844694,2.1928074889320177,-0.7038234053219738,-1.2040094862732595,-0.34036017611130986
1873-03-01,0.29512921233188355,2.1927135575288346,-0.6929055665068622,-1.193324115140218,-0.310213932532564
1873-04-01,0.2944031404716602,2.19089133637349,-0.6827717234922263,-1.1813531444607022,-0.2789624502256498
1873-05-01,0.2931014375660006,2.187322718132681,-0.6734724450840873,-1.1680578342992176,-0.24670456821682488
1873-06-01,0.29121927036012957,2.181997227358367,-0.6650440288354575,-1.1534023716791388,-0.2135429615272006
1873-07-01,0.28875481223499705,2.174908330720874,-0.657511276617836,-1.137352781290875,-0.17957910401443664
1873-08-01,0.2857061762617433,2.1660515294369307,-0.6508923441712023,-1.1198732422251862,-0.14490973853878358
1873-09-01,0.28206885613179167,2.1554236927774584,-0.6452020530738974,-1.1009238640596073,-0.10962694848266324
1873-10-01,0.2778352207265822,2.143022604440554,-0.6404525199132187,-1.0804618018065668,-0.07382248488445925
1873-11-01,0.2729959295479016,2.1288472839306465,-0.636652899857686,-1.0584451046161332,-0.037591896162157114
1873-12-01,0.26754167011461544,2.112899028558863,-0.6338097770268768,-1.0348373536334605,-0.0010342546781593985
1874-01-01,0.2614641289973078,2.0951820718188485,-0.6319276961739642,-1.0096106487501082,0.03575083999079958
1874-02-01,0.25475636084971875,2.075704288622074,-0.6310091382525344,-0.9827465910445617,0.07266629567024364
1874-03-01,0.2474131634738499,2.054478876233581,-0.6310543960085611,-0.9542360765441971,0.10962009342560917
1874-04-01,0.23943191220991483,2.031525473207855,-0.6320621175932223,-0.9240790153308347,0.14652730096783353
1874-05-01,0.2308140263565422,2.0068688625950797,-0.6340300325018695,-0.8922848460958289,0.183311072156893
1874-06-01,0.22156655845693415,1.980536795315866,-0.6369546944580645,-0.8588715249154377,0.21990126966699972
1874-07-01,0.21170253383305596,1.9525595483338198,-0.640830406758696,-0.8238604214572929,0.25623019103238076
1874-08-01,0.20123921523737076,1.9229709208075287,-0.6456490773602336,-0.7872702784171774,0.2922281815405544
1874-09-01,0.19019556783169603,1.891808634190744,-0.6514018050604103,-0.7491152777273167,0.32782197598470786
1874-10-01,0.17859086114110218,1.8591137476324409,-0.6580802592568978,-0.7094072493373962,0.36293550610947506
1874-11-01,0.16644483084742115,1.8249301796961395,-0.6656762399855646,-0.6681591135903344,0.3974918588910372
1874-12-01,0.15377847089796892,1.7893046972455826,-0.6741803955201936,-0.625387627097999,0.4314149184975485
1875-01-01,0.1406141949798048,1.752286960419981,-0.6835811037601419,-0.5811143404662007,0.4646307960661155
1875-02-01,0.12697505087244237,1.7139289500060408,-0.6938634308717628,-0.5353651073227037,0.4970713718030029
1875-03-01,0.11288408029351026,1.6742834044336194,-0.705008157669798,-0.4881700155309389,0.52867894400731
1875-04-01,0.09836457232586834,1.6334022914209498,-0.7169906399072964,-0.43956467401646504,0.5594085189570989
1875-05-01,0.0834407474671655,1.5913367591726146,-0.7297798588811899,-0.3895920367593724,0.5892279591557174
1875-06-01,0.06813848997890654,1.5481385457173191,-0.7433387734498372,-0.33830431097734215,0.6181171429955991
1875-07-01,0.05248610420946223,1.5038615931104486,-0.7576256549136033,-0.2857655535423441,0.6460656259045761
1875-08-01,0.036514643687739254,1.4585632591682087,-0.7725958733418758,-0.23205413380811504,0.6730700959236415
1875-09-01,0.020257389875502692,1.4123053540185948,-0.7882038946582506,-0.17726258415796106,0.6991331557284317
1875-10-01,0.003748977632023017,1.3651548217709375,-0.804403899290683,-0.12149437937269815,0.7242616318854491
