,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1910,,,,,,,,,,,,
1911,,,,,,,,,,,,
1912,,14.65,13.35,12.65,7.949999999999999,7.249999999999999,7.050000000000001,6.65,10.65,11.65,11.950000000000001,15.85
1913,18.65,16.35,15.65,10.35,6.35,6.35,7.050000000000001,7.3500000000000005,10.65,11.65,12.65,13.649999999999999
1914,18.25,16.25,14.15,12.35,8.049999999999999,6.249999999999999,5.65,6.75,9.05,11.35,12.65,13.35
1915,18.25,16.45,13.35,10.85,9.45,7.249999999999999,7.65,8.15,11.65,13.25,13.25,16.849999999999998
1916,17.45,19.150000000000002,18.65,13.549999999999999,11.25,8.95,7.75,8.05,10.65,11.75,14.85,16.849999999999998
1917,18.25,16.85,15.55,14.85,11.85,8.35,8.85,8.35,11.85,12.75,14.55,15.45
1918,17.65,18.25,14.85,13.35,9.75,8.049999999999999,5.25,8.15,9.15,11.85,12.65,14.049999999999999
1919,16.65,17.85,14.55,11.35,8.85,7.35,7.3500000000000005,8.15,8.75,11.95,12.450000000000001,14.649999999999999
1920,15.649999999999999,17.75,15.35,12.75,8.459999999999999,8.86,7.26,6.96,8.76,11.66,12.76,15.959999999999999
1921,16.759999999999998,15.96,15.26,10.86,9.66,8.559999999999999,7.66,8.16,10.36,12.46,12.46,15.459999999999999
1922,15.76,16.86,14.66,12.459999999999999,9.86,6.459999999999999,6.46,7.86,8.96,13.36,14.16,16.259999999999998
1923,16.46,15.56,14.06,10.36,10.76,7.459999999999999,6.46,6.5600000000000005,10.26,11.46,15.06,17.759999999999998
1924,18.759999999999998,17.96,16.26,15.36,9.559999999999999,8.36,6.76,7.96,11.06,12.66,14.06,15.059999999999999
1925,16.96,15.760000000000002,14.06,12.06,9.86,7.56,7.46,7.46,8.96,12.06,12.86,16.759999999999998
1926,17.759999999999998,15.46,14.06,14.059999999999999,10.459999999999999,6.959999999999999,7.36,7.26,9.96,11.96,12.56,14.16
1927,17.759999999999998,17.76,15.76,11.959999999999999,9.76,6.959999999999999,7.0600000000000005,7.76,10.26,11.86,12.16,14.459999999999999
1928,15.959999999999999,18.36,16.06,15.059999999999999,11.36,7.26,7.36,7.86,9.86,12.46,13.26,15.459999999999999
1929,17.16,17.060000000000002,16.36,12.959999999999999,9.16,8.459999999999999,5.96,7.0600000000000005,8.36,11.76,13.96,14.959999999999999
1930,15.76,15.66,14.56,12.56,8.459999999999999,6.959999999999999,5.36,7.86,8.36,9.86,11.66,14.76
1931,16.66,14.360000000000001,14.26,12.06,8.66,6.76,6.76,6.26,7.96,12.26,14.86,16.36
1932,16.06,15.760000000000002,14.56,13.16,8.959999999999999,6.959999999999999,4.960000000000001,6.0600000000000005,8.86,12.56,13.56,14.959999999999999
1933,18.36,17.76,16.06,13.36,9.26,6.76,6.66,7.66,9.36,11.46,12.26,16.46
1934,15.959999999999999,16.060000000000002,14.46,12.26,8.36,7.26,6.0600000000000005,7.66,9.86,11.86,14.86,18.96
1935,19.86,18.86,15.86,13.76,9.459999999999999,7.459999999999999,6.26,7.5600000000000005,7.859999999999999,12.56,11.76,17.46
1936,16.759999999999998,16.46,12.96,13.56,7.959999999999999,6.459999999999999,6.0600000000000005,9.26,9.56,12.96,14.26,14.76
1937,15.76,14.46,15.16,12.06,10.26,5.959999999999999,6.26,7.76,9.06,10.46,14.56,17.46
1938,18.759999999999998,19.86,17.759999999999998,15.559999999999999,10.559999999999999,7.359999999999999,5.86,7.86,9.96,12.46,14.56,13.86
1939,15.059999999999999,17.16,15.76,12.459999999999999,9.959999999999999,8.959999999999999,5.96,7.86,9.26,10.66,13.56,16.56
1940,18.46,16.66,13.76,10.36,8.059999999999999,6.359999999999999,6.0600000000000005,7.96,9.66,10.56,12.26,16.56
1941,18.36,16.86,15.86,11.059999999999999,9.559999999999999,5.959999999999999,6.5600000000000005,6.5600000000000005,9.36,10.36,13.860000000000001,15.66
1942,15.459999999999999,15.360000000000001,14.56,12.86,10.459999999999999,6.459999999999999,7.46,7.76,9.76,13.120000000000001,14.120000000000001,14.92
1943,17.12,17.32,14.719999999999999,13.02,8.719999999999999,8.42,6.12,6.5200000000000005,9.120000000000001,10.72,13.42,17.02
1944,16.32,17.32,14.12,13.32,8.82,6.919999999999999,7.12,7.720000000000001,9.120000000000001,11.82,13.120000000000001,14.02
1945,17.419999999999998,16.72,14.62,12.12,8.32,6.619999999999999,6.0200000000000005,9.32,9.42,10.52,13.72,13.52
1946,16.22,17.32,15.22,11.92,10.52,8.42,7.82,7.92,10.82,10.72,10.22,13.719999999999999
1947,15.32,15.82,14.42,12.219999999999999,9.52,8.02,7.32,8.22,10.02,12.22,12.620000000000001,16.82
1948,18.32,16.92,16.419999999999998,12.62,10.32,7.119999999999999,7.720000000000001,7.82,10.52,11.32,12.620000000000001,16.419999999999998
1949,15.42,18.52,14.52,10.82,9.92,8.219999999999999,8.52,8.22,9.120000000000001,12.72,13.02,15.32
1950,16.72,15.92,14.219999999999999,11.719999999999999,11.62,7.219999999999999,6.720000000000001,7.220000000000001,10.02,11.82,13.92,16.02
1951,15.82,16.22,15.92,13.219999999999999,9.12,6.419999999999999,7.42,7.12,9.82,11.72,13.72,14.02
1952,15.62,18.12,15.02,13.219999999999999,9.82,8.02,5.720000000000001,8.620000000000001,10.42,12.42,13.620000000000001,15.62
1953,15.12,15.52,14.62,12.02,9.92,7.819999999999999,7.220000000000001,8.120000000000001,10.42,11.02,14.52,15.82
1954,17.02,18.62,17.22,12.42,10.719999999999999,8.42,7.0200000000000005,7.92,9.620000000000001,10.72,15.42,15.92
1955,17.32,19.22,16.02,14.12,11.32,6.919999999999999,6.5200000000000005,9.120000000000001,10.42,12.42,13.82,16.02
1956,19.72,17.42,13.92,15.82,11.12,8.219999999999999,7.220000000000001,7.82,10.22,12.42,13.82,15.719999999999999
1957,17.22,18.52,17.22,13.42,10.719999999999999,8.02,6.42,8.92,10.02,10.82,13.82,14.92
1958,16.919999999999998,19.12,16.72,11.42,10.82,7.119999999999999,6.220000000000001,8.22,8.72,13.52,14.42,17.22
1959,17.82,16.72,15.62,12.42,8.12,6.719999999999999,6.82,8.120000000000001,10.32,10.52,13.42,16.12
1960,17.82,17.22,14.52,12.02,10.42,8.02,7.32,7.220000000000001,10.02,11.92,13.02,13.82
1961,16.119999999999997,16.62,14.42,12.219999999999999,9.32,7.319999999999999,7.0200000000000005,7.42,9.32,13.72,14.120000000000001,17.32
1962,18.72,17.12,15.92,12.62,12.32,8.719999999999999,8.02,8.22,10.02,13.52,14.22,15.52
1963,17.12,18.62,15.02,11.82,9.719999999999999,7.52,6.92,6.82,9.92,12.12,12.42,14.42
1964,16.02,17.42,16.02,12.62,9.62,7.219999999999999,8.02,8.120000000000001,9.620000000000001,11.42,13.42,16.52
1965,18.52,16.62,15.22,12.02,9.92,7.219999999999999,5.720000000000001,7.92,9.72,10.72,13.32,15.52
1966,17.02,19.42,16.22,13.02,8.82,7.619999999999999,6.720000000000001,6.82,9.72,10.92,12.22,15.02
1967,16.119999999999997,16.52,15.72,12.92,10.02,7.02,6.220000000000001,9.72,8.620000000000001,12.12,13.72,15.92
1968,16.619999999999997,17.12,18.62,13.42,10.92,8.42,6.62,8.32,8.92,11.42,13.120000000000001,14.42
1969,17.32,15.82,16.12,12.32,9.92,6.119999999999999,6.0200000000000005,8.22,11.620000000000001,10.32,14.22,17.919999999999998
1970,19.02,16.72,17.42,13.52,8.92,8.219999999999999,8.72,8.52,10.82,12.72,14.02,16.419999999999998
1971,17.32,18.22,15.52,13.219999999999999,11.52,10.02,7.0200000000000005,9.42,10.22,11.62,13.52,15.82
1972,16.119999999999997,15.72,16.82,13.42,9.52,5.819999999999999,7.62,6.82,10.92,12.72,15.22,14.32
1973,18.32,18.62,16.32,13.52,11.02,8.52,6.720000000000001,8.82,10.92,12.32,14.72,16.32
1974,16.22,19.42,13.52,13.82,9.719999999999999,8.02,8.42,8.02,11.02,11.82,14.82,17.52
1975,18.919999999999998,18.42,16.92,13.92,11.32,6.619999999999999,7.0200000000000005,8.92,9.620000000000001,12.22,12.52,14.82
1976,16.72,14.120000000000001,15.52,12.52,9.82,7.119999999999999,6.62,8.32,9.02,10.72,12.02,15.82
1977,15.52,16.52,15.62,12.92,8.32,7.919999999999999,7.42,8.32,8.120000000000001,11.12,13.02,15.12
1978,18.919999999999998,18.82,17.32,15.32,10.32,7.619999999999999,8.22,8.32,10.02,10.620000000000001,13.620000000000001,15.82
1979,18.32,17.32,16.62,13.219999999999999,9.92,8.319999999999999,7.82,7.82,10.32,11.82,14.620000000000001,16.22
1980,17.419999999999998,17.32,14.32,12.42,10.32,7.619999999999999,6.92,7.720000000000001,11.02,12.92,12.620000000000001,14.92
1981,18.82,17.72,17.92,14.62,10.12,9.42,8.32,7.42,10.32,12.02,13.42,17.419999999999998
1982,17.32,18.72,15.52,11.719999999999999,11.02,7.719999999999999,6.5200000000000005,8.02,9.72,9.82,15.120000000000001,14.32
1983,16.32,16.22,17.12,12.92,10.02,8.12,7.0200000000000005,8.22,10.52,12.62,13.02,14.62
1984,15.12,16.62,16.82,13.219999999999999,9.82,8.819999999999999,8.42,9.120000000000001,10.02,11.62,15.02,17.72
1985,20.02,18.02,15.72,13.02,10.219999999999999,9.32,8.52,7.82,10.22,10.82,12.92,16.82
1986,19.32,17.92,15.52,14.02,10.52,8.12,6.32,7.220000000000001,9.42,12.62,13.72,15.92
1987,18.72,16.62,14.12,12.92,10.32,7.819999999999999,7.0200000000000005,9.32,10.32,12.52,14.120000000000001,16.32
1988,17.919999999999998,17.92,14.82,11.52,9.92,9.02,8.72,8.82,12.22,13.72,15.32,18.22
1989,19.02,17.22,17.02,13.62,10.82,8.52,6.720000000000001,8.82,10.92,13.42,15.02,15.219999999999999
1990,17.52,19.72,17.52,13.42,11.12,8.12,7.62,9.02,10.32,12.62,13.72,16.919999999999998
