,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1910,-0.6546666666666674,0.7686666666666646,-0.42466666666666697,-1.1780000000000008,0.7886666666666658,0.012666666666667048,-1.190666666666667,-0.12733333333333352,0.3326666666666682,1.5459999999999994,1.4193333333333324,-0.2539999999999978
1911,-1.4546666666666683,-1.931333333333335,0.8753333333333337,1.4219999999999988,-0.7113333333333342,0.11266666666666758,-1.4906666666666668,0.1726666666666663,-0.5673333333333321,-0.9540000000000006,-1.1806666666666672,-2.353999999999997
1912,-2.3546666666666685,-3.331333333333335,-2.724666666666668,-0.2780000000000005,-2.011333333333333,-1.0873333333333326,-0.7906666666666666,-0.7273333333333332,-0.3673333333333311,-0.1540000000000017,-1.0806666666666676,-0.2539999999999978
1913,-0.6546666666666674,-1.931333333333335,-0.12466666666666625,-2.2780000000000005,-2.8113333333333337,-1.8873333333333324,0.5093333333333332,-1.2273333333333332,1.2326666666666686,0.24599999999999864,-1.2806666666666668,-1.653999999999998
1914,0.7453333333333312,-0.4313333333333347,-0.42466666666666697,-0.17800000000000082,-2.4113333333333333,-0.987333333333333,-0.8906666666666663,-1.1273333333333335,-0.4673333333333325,0.5459999999999994,-0.38066666666666826,-1.653999999999998
1915,-0.7546666666666688,-1.631333333333334,-2.3246666666666678,-1.878,-0.8113333333333337,-1.3873333333333324,0.4093333333333336,-1.1273333333333335,0.8326666666666682,1.3459999999999983,-0.28066666666666684,0.8660000000000014
1916,-0.8346666666666671,0.5886666666666649,1.3953333333333315,0.6419999999999995,-0.29133333333333233,1.5326666666666675,0.1293333333333333,-0.9073333333333338,0.2526666666666681,-0.13400000000000212,1.4393333333333316,2.266000000000004
1917,0.06533333333333148,-0.5113333333333365,0.3953333333333333,0.6419999999999995,0.5086666666666666,0.03266666666666751,1.0293333333333337,-1.0073333333333334,0.6526666666666685,0.5659999999999991,0.6393333333333331,-2.0339999999999967
1918,-1.0346666666666682,0.4886666666666635,-0.9046666666666674,-0.6580000000000013,-0.09133333333333304,-0.567333333333333,-1.8706666666666667,-0.7073333333333336,-1.3473333333333315,-0.034000000000000696,-1.060666666666668,-1.8339999999999976
1919,-2.334666666666669,-0.7113333333333358,-0.4046666666666674,-0.8580000000000005,-0.7913333333333323,-0.06733333333333302,0.6293333333333333,-0.007333333333333414,-1.3473333333333315,-0.23400000000000176,-1.6606666666666676,-1.9339999999999973
