time,WEST,EAST,IOD
1888-09-01,-0.023411868,-0.32144582,0.29803395
1888-10-01,0.64218646,0.43430212,0.20788434
1888-11-01,0.8482491,1.1259465,-0.27769744
1888-12-01,0.18617317,0.59595126,-0.4097781
1889-01-01,-0.49023545,0.8781658,-1.3684013
1889-02-01,-0.0031229837,0.96386385,-0.96698684
1889-03-01,-0.19666791,1.8217013,-2.0183692
1889-04-01,-1.2401018,1.5973043,-2.8374062
1889-05-01,-1.280088,0.8729234,-2.1530113
1889-06-01,-0.936049,0.25730446,-1.1933534
1889-07-01,-0.66855353,0.22412078,-0.8926743
1889-08-01,-1.132183,0.30438167,-1.4365647
1889-09-01,-1.225754,0.72077054,-1.9465246
1889-10-01,-1.7181481,0.2456337,-1.9637818
1889-11-01,-1.7594258,-0.18322775,-1.576198
1889-12-01,-1.3253455,-0.15320513,-1.1721404
1890-01-01,-1.3118968,-0.5277927,-0.7841041
1890-02-01,-1.4992336,-0.6500583,-0.8491753
1890-03-01,-0.68505216,-0.20786606,-0.47718608
1890-04-01,-1.298905,-0.15871549,-1.1401895
1890-05-01,-1.8926874,-0.48347726,-1.4092102
1890-06-01,-2.2781246,-0.67798513,-1.6001394
1890-07-01,-2.7638893,-1.0496054,-1.714284
1890-08-01,-3.3121777,-1.6732702,-1.6389074
1890-09-01,-3.3660986,-1.1602665,-2.205832
1890-10-01,-3.3646324,-1.0109254,-2.3537068
1890-11-01,-2.614327,-1.307023,-1.3073039
1890-12-01,-1.71379,-0.9557176,-0.75807244
1891-01-01,-1.0046419,-1.0369935,0.032351613
1891-02-01,-1.2601974,-0.4560723,-0.8041251
1891-03-01,-1.4486401,-0.8544059,-0.5942342
1891-04-01,-1.2679487,-0.6558042,-0.61214453
1891-05-01,-0.5590462,-0.4031836,-0.1558626
1891-06-01,-0.92926234,-0.96825784,0.038995504
1891-07-01,-0.6047189,-1.613945,1.0092261
1891-08-01,-0.6924644,-1.6951741,1.0027096
1891-09-01,-0.6728918,-1.5330639,0.8601721
1891-10-01,-0.65288913,-1.4892113,0.8363222
1891-11-01,-0.38455653,-1.2132368,0.8286803
1891-12-01,0.46490034,-0.8630549,1.3279552
1892-01-01,-0.20664802,0.19767226,-0.4043203
1892-02-01,-0.3810434,0.508317,-0.8893604
1892-03-01,-1.2085799,-1.049809,-0.15877092
1892-04-01,-0.83396655,-0.9408236,0.10685706
1892-05-01,-0.46692586,-0.8083171,0.34139127
1892-06-01,-0.42814842,-0.5340063,0.10585788
1892-07-01,-1.872797,-0.39505753,-1.4777395
1892-08-01,-1.9435517,-0.23811068,-1.705441
1892-09-01,-1.908153,0.52040374,-2.428557
1892-10-01,-1.8449435,0.09620674,-1.9411503
1892-11-01,-2.1522322,-0.5932127,-1.5590194
1892-12-01,-1.7960302,-0.5755408,-1.2204894
1893-01-01,-1.3773661,-0.8682457,-0.50912035
1893-02-01,-0.37947226,-0.8074458,0.42797357
1893-03-01,-0.5866749,-0.35676953,-0.2299054
1893-04-01,-1.3183717,-0.68446517,-0.6339065
1893-05-01,-1.7944069,-0.41571626,-1.3786906
1893-06-01,-1.7920465,-0.60112786,-1.1909187
1893-07-01,-1.6277153,-0.004537568,-1.6231778
1893-08-01,-1.9549024,0.005459908,-1.9603623
1893-09-01,-2.2117827,-0.57324976,-1.6385329
1893-10-01,-1.3975081,-0.42847732,-0.96903086
1893-11-01,-1.2836989,-0.5143577,-0.76934123
1893-12-01,-1.2482233,-0.5202321,-0.7279912
1894-01-01,-1.1729178,-1.0014726,-0.17144525
1894-02-01,-1.0891268,-0.7937069,-0.29541993
1894-03-01,-0.837015,-0.2966237,-0.54039127
1894-04-01,-0.6860797,-0.6869127,0.0008330345
1894-05-01,-1.5034606,-1.3589972,-0.14446342
1894-06-01,-1.4517765,-1.3483583,-0.10341823
1894-07-01,-1.4300901,-1.3965915,-0.033498526
1894-08-01,-1.3263204,-1.7412548,0.4149344
1894-09-01,-1.3488417,-1.0792633,-0.26957834
1894-10-01,-1.1673898,-0.945502,-0.22188777
1894-11-01,-0.6328444,-0.59654737,-0.036297023
1894-12-01,-0.95346546,-0.6190385,-0.33442694
1895-01-01,-1.0559394,-0.63156223,-0.4243772
1895-02-01,-0.8495144,-0.6952318,-0.15428263
1895-03-01,-0.76357085,-0.49590898,-0.26766187
1895-04-01,-0.028915456,-0.39323962,0.36432415
1895-05-01,-1.1616974,-0.7684409,-0.3932565
1895-06-01,-1.4814937,-0.6438601,-0.8376336
1895-07-01,-1.3706275,-0.5848261,-0.7858014
1895-08-01,-0.41466296,-0.80711424,0.3924513
1895-09-01,-0.54326296,-1.161239,0.61797607
1895-10-01,-0.30749598,-0.73489565,0.42739967
1895-11-01,-0.6129234,0.21370411,-0.8266275
1895-12-01,-0.9215909,-0.14500861,-0.7765823
1896-01-01,-0.9941133,0.5010949,-1.4952083
1896-02-01,-0.32598943,0.4269227,-0.75291216
1896-03-01,0.05241183,0.048958097,0.0034537315
1896-04-01,-0.16406448,0.39234766,-0.55641216
1896-05-01,0.008758947,-0.13615786,0.1449168
1896-06-01,-0.10095483,-0.5717403,0.4707855
1896-07-01,-0.4300046,-0.6458955,0.21589088
1896-08-01,-0.44728643,-0.6965578,0.2492714
1896-09-01,-0.96006536,-1.1709601,0.2108947
1896-10-01,-0.35465628,-1.5734761,1.2188199
1896-11-01,-0.24178818,-0.86299574,0.6212076
1896-12-01,0.53739935,0.06436112,0.47303823
1897-01-01,0.5731768,1.0407193,-0.46754247
1897-02-01,0.6495127,1.1348959,-0.4853832
1897-03-01,-0.09929042,1.0682424,-1.1675328
1897-04-01,-0.4751816,0.39963582,-0.87481743
1897-05-01,-0.7443625,-0.4260003,-0.31836218
1897-06-01,-1.2704235,-0.48030943,-0.7901141
1897-07-01,0.05753341,0.1783362,-0.12080279
