,Auckland,Masterton,Wellington,Nelson,Hokitika,Lincoln,Dunedin
1909,,,-0.5516111111111113,-0.3648888888888892,,-0.18775000000000022,0.0188888888888894
1910,-0.7056666666666667,,-0.4849444444444447,-0.16488888888888906,,-0.16275000000000014,-0.43111111111111083
1911,-1.6156666666666666,,-0.9016111111111114,-0.23988888888888904,,-0.7710833333333333,-0.9061111111111106
1912,-2.1898333333333335,-0.9203030303030306,-1.2366111111111113,-1.0232222222222227,0.0383333333333338,-1.004416666666667,-1.3477777777777773
1913,-2.049,-1.154444444444445,-0.7132777777777779,-0.7815555555555558,-0.6402777777777776,-1.0210833333333336,-0.8794444444444438
1914,-2.1823333333333337,-1.9961111111111116,-0.8716111111111114,-1.106555555555556,-0.9902777777777777,-1.0544166666666668,-0.9211111111111108
1915,-1.3564999999999996,-0.2294444444444449,-0.5466111111111113,-0.14822222222222245,-0.37361111111111084,-0.9077500000000001,-0.554444444444444
1916,-0.20733333333333345,0.7372222222222217,0.12005555555555536,1.2267777777777775,0.6763888888888889,0.8055833333333329,-0.012777777777777452
1917,-0.5981666666666664,0.49555555555555486,0.26172222222222197,0.7267777777777775,0.6013888888888891,0.31391666666666657,0.27888888888888946
1918,-1.464833333333333,-0.3461111111111115,-0.696611111111111,-0.47322222222222265,-0.4986111111111111,-0.6860833333333334,-0.7044444444444439
1919,-2.624,-1.4961111111111116,-1.3299444444444448,-1.0398888888888893,-1.1402777777777777,-1.37775,-1.254444444444444
1920,-1.5731666666666666,-0.9127777777777784,-1.2966111111111112,-0.4873888888888893,-0.8319444444444444,-1.3027500000000003,-1.1794444444444439
1921,-1.2639999999999996,-1.0461111111111117,-1.1882777777777782,-0.40988888888888925,-0.6069444444444444,-0.5444166666666667,-0.8961111111111105
1922,-1.1239999999999999,-0.7544444444444448,-1.0466111111111114,-0.28488888888888925,-0.8069444444444444,-0.5694166666666669,-0.4711111111111106
1923,-1.5064999999999997,-0.6294444444444449,-1.013277777777778,-0.5682222222222225,-1.1819444444444442,-0.5810833333333336,-0.3877777777777771
1924,-0.5656666666666667,0.3288888888888884,0.1283888888888887,0.27344444444444416,0.23472222222222247,-0.18108333333333348,0.6288888888888893
1925,-1.6656666666666666,-0.7377777777777781,-1.013277777777778,-0.7932222222222224,-1.031944444444444,-0.9310833333333336,-1.3627777777777774
1926,-1.389,-0.8627777777777782,-1.0382777777777776,-0.7598888888888893,-0.7819444444444444,-1.19775,-0.8127777777777775
1927,-1.464833333333333,-0.5961111111111115,-1.0799444444444444,-1.0015555555555558,-1.1319444444444444,-1.5227500000000003,-1.5127777777777778
1928,-0.4481666666666663,0.12055555555555499,-0.3449444444444445,0.873444444444444,0.36305555555555574,-0.022750000000000197,-0.3211111111111107
1929,-1.2565,-0.6877777777777783,-0.8949444444444447,0.02344444444444423,-0.6952777777777777,-0.9227500000000003,-1.1711111111111108
1930,-2.1398333333333333,-1.9211111111111114,-1.8116111111111113,-1.2348888888888891,-1.1452777777777776,-1.5977500000000002,-1.5127777777777773
1931,-1.6323333333333334,-1.429444444444445,-1.3032777777777784,-0.8932222222222225,-1.0536111111111108,-1.3227500000000003,-1.5127777777777773
1932,-1.6306666666666665,-1.0544444444444452,-1.2532777777777782,-0.7315555555555555,-0.8702777777777776,-0.8644166666666669,-1.312777777777777
1933,-1.1239999999999999,-0.5377777777777782,-0.7199444444444447,-0.30655555555555586,-0.5869444444444444,-0.8310833333333335,-1.0627777777777774
1934,-1.0489999999999997,-1.0711111111111116,-0.578277777777778,0.3351111111111111,-0.028611111111110848,-0.3477500000000002,-0.6627777777777772
1935,-0.7656666666666664,-0.012777777777778368,-0.41161111111111137,0.23511111111111113,-0.2286111111111108,-0.14775000000000013,-0.18777777777777716
1936,-1.3906666666666665,-0.9794444444444449,-0.9032777777777778,-0.4065555555555558,-0.5702777777777776,-0.4810833333333337,-0.8294444444444441
1937,-1.3481666666666665,-1.237777777777778,-1.1866111111111113,-0.639888888888889,-0.6952777777777776,-0.9810833333333336,-1.0627777777777774
1938,-0.06483333333333319,0.20388888888888854,-0.06994444444444481,0.6851111111111109,0.41305555555555556,-0.07275000000000013,-0.06277777777777745
1939,-1.389833333333333,-1.2377777777777783,-0.9782777777777779,-0.4732222222222224,-0.6869444444444444,-0.7560833333333336,-0.7044444444444443
1940,-1.765666666666667,-1.3961111111111117,-1.0616111111111117,-0.6565555555555559,-0.8869444444444442,-0.9060833333333332,-0.7461111111111105
1941,-1.3139999999999998,-1.0711111111111118,-0.9532777777777778,-0.8565555555555558,-1.0702777777777779,-0.8310833333333334,-1.0711111111111105
1942,-1.189,-0.8352777777777783,-0.6116111111111114,-0.4232222222222224,-0.7452777777777776,-0.6644166666666669,-0.7744444444444439
1943,-1.3889999999999996,-0.8944444444444447,-1.0116111111111112,-0.6732222222222225,-1.3869444444444445,-0.8977500000000003,-1.0694444444444438
1944,-1.3639999999999997,-0.9111111111111115,-1.0116111111111115,-0.5898888888888891,-0.41194444444444445,-0.9094166666666667,-1.169444444444444
1945,-1.6139999999999999,-1.5694444444444449,-1.2366111111111113,-0.8815555555555558,-0.9886111111111108,-1.2677500000000004,-1.1527777777777775
1946,-0.9823333333333336,-1.4444444444444449,-1.053277777777778,-0.731555555555556,-1.063611111111111,-1.2760833333333337,-1.1111111111111107
1947,-1.299,-0.9277777777777781,-0.9199444444444445,-0.4148888888888891,-0.5052777777777776,-0.86775,-0.7669444444444441
