,Auckland,Masterton,Wellington,Nelson,Hokitika,Lincoln,Dunedin
2004-10-01,11.5,7.5,9.1,8.9,7.5,6.4,6.2
2004-11-01,12.3,8.6,10.9,10.6,9.5,8.8,9.1
2004-12-01,12.7,8.6,10.5,9.9,8.5,7.9,8.1
2005-01-01,15.4,11.1,13.3,13.3,12.4,11.8,11.4
2005-02-01,17.6,12.6,15.4,15.0,13.2,13.0,12.9
2005-03-01,15.7,10.7,13.1,12.4,10.8,10.6,10.0
2005-04-01,12.2,5.8,9.8,7.7,7.5,6.4,7.2
2005-05-01,11.7,6.9,10.0,6.6,6.5,5.5,5.0
2005-06-01,8.9,3.3,6.4,2.7,3.3,1.2,3.6
2005-07-01,9.2,4.2,7.6,4.5,4.5,3.2,3.8
2005-08-01,7.9,3.1,7.9,4.6,5.2,4.3,4.5
2005-09-01,10.31,4.9,8.72,6.8,6.8,5.3,6.0
2005-10-01,11.39,6.4,8.92,7.7,6.9,7.0,7.2
2005-11-01,12.7,7.0,10.32,9.6,9.0,7.6,9.1
2005-12-01,16.2,12.5,13.82,14.4,13.0,12.9,12.6
2006-01-01,16.2,11.7,13.42,12.7,10.1,11.2,10.9
2006-02-01,16.5,11.1,14.12,13.8,11.5,11.9,11.7
2006-03-01,14.5,8.9,10.82,11.1,8.5,8.2,8.3
2006-04-01,14.1,8.3,12.32,10.7,10.2,9.0,9.8
2006-05-01,11.0,5.6,9.12,6.7,6.2,5.4,6.6
2006-06-01,6.3,1.8,5.72,1.4,2.1,0.3,1.9
2006-07-01,6.5,3.4,6.82,2.7,3.2,1.8,2.6
2006-08-01,8.11,4.3,6.72,3.6,3.9,2.8,3.2
2006-09-01,10.4,5.5,8.52,7.0,6.8,5.5,7.0
2006-10-01,11.39,7.1,8.22,8.0,7.0,6.5,6.8
2006-11-01,13.1,8.7,9.92,9.8,9.0,7.9,7.9
2006-12-01,12.7,8.5,9.92,10.2,8.5,8.5,8.9
2007-01-01,16.0,11.6,12.22,14.6,12.7,10.6,10.7
2007-02-01,15.5,10.0,12.52,14.6,12.2,11.6,11.4
2007-03-01,15.8,9.9,13.02,12.3,11.3,10.4,11.0
2007-04-01,12.0,5.6,9.72,8.4,8.3,7.5,7.9
2007-05-01,11.7,5.1,10.22,7.5,7.8,6.6,6.8
2007-06-01,8.5,2.7,6.32,2.3,2.8,0.2,2.7
2007-07-01,8.1,3.6,6.32,2.7,2.9,2.2,2.9
2007-08-01,9.0,3.7,6.22,3.8,4.3,2.2,4.1
2007-09-01,9.81,4.4,7.62,6.4,5.5,5.0,5.6
2007-10-01,10.89,6.3,8.12,7.5,6.6,5.7,6.3
2007-11-01,12.2,5.7,9.42,10.0,7.6,8.0,8.5
2007-12-01,15.3,10.7,11.82,13.6,11.4,11.4,11.0
2008-01-01,17.2,12.1,14.12,15.1,12.8,12.5,12.4
2008-02-01,16.4,11.1,13.92,13.2,12.6,12.6,12.4
2008-03-01,15.7,10.4,13.72,12.6,11.8,10.1,10.6
2008-04-01,13.5,7.6,11.12,9.5,8.2,7.2,8.7
2008-05-01,8.9,3.3,7.42,4.0,4.6,2.6,5.3
2008-06-01,9.2,2.1,7.82,2.2,4.3,2.0,4.2
2008-07-01,8.0,3.3,6.62,3.1,3.9,2.7,4.0
2008-08-01,8.9,4.0,6.42,3.7,3.8,1.9,3.5
2008-09-01,9.61,4.6,8.52,7.2,6.9,5.8,6.6
2008-10-01,11.39,6.8,9.12,7.8,6.6,5.6,5.9
2008-11-01,12.9,8.9,10.72,10.0,8.6,8.9,8.1
2008-12-01,14.5,10.9,12.62,12.3,11.2,10.7,10.3
2009-01-01,15.8,10.6,14.02,13.2,12.3,12.5,12.1
2009-02-01,17.3,12.5,13.52,14.4,12.2,11.7,10.2
2009-03-01,14.5,8.6,11.82,10.5,9.9,9.2,9.6
2009-04-01,12.7,6.5,10.52,8.9,9.8,7.8,8.2
2009-05-01,8.5,3.7,7.32,2.7,3.8,3.4,4.3
2009-06-01,6.4,3.5,5.52,2.2,2.9,1.4,3.8
2009-07-01,6.8,2.5,5.62,1.7,2.9,0.8,2.2
2009-08-01,9.8,4.6,8.02,5.3,6.4,4.4,5.3
2009-09-01,9.7,3.8,7.92,5.4,5.2,4.1,5.8
2009-10-01,10.19,5.6,7.62,6.7,5.4,5.0,6.3
2009-11-01,13.2,7.4,10.02,10.3,9.0,7.3,8.3
2009-12-01,14.7,10.5,11.92,11.4,10.5,9.4,9.9
2010-01-01,15.9,12.0,12.72,14.1,12.2,11.4,11.1
2010-02-01,17.8,11.3,13.82,14.6,12.8,11.4,11.7
2010-03-01,15.0,8.8,12.32,11.5,10.3,9.1,10.8
2010-04-01,13.0,7.6,12.02,9.2,10.1,7.9,9.2
2010-05-01,10.8,6.1,9.72,7.5,6.4,5.7,6.8
2010-06-01,8.9,3.3,6.92,4.1,4.4,2.5,3.9
2010-07-01,7.1,1.4,5.32,2.2,2.8,1.1,3.0
2010-08-01,9.3,5.1,7.62,5.1,5.1,4.6,5.0
2010-09-01,10.4,7.3,8.62,6.0,5.7,5.2,5.7
2010-10-01,10.5,5.4,8.32,7.2,6.6,6.1,7.2
2010-11-01,13.1,7.7,10.62,11.5,10.0,9.5,10.4
2010-12-01,17.1,12.2,13.42,13.8,12.3,12.3,11.6
2011-01-01,17.0,12.1,13.52,14.2,12.2,11.6,12.1
2011-02-01,17.9,13.2,14.42,14.5,12.0,12.0,11.4
2011-03-01,14.6,9.4,12.32,11.1,9.7,10.0,10.5
2011-04-01,12.8,6.9,10.52,8.9,8.2,6.7,8.1
2011-05-01,12.0,6.6,11.02,9.8,9.0,7.3,7.8
2011-06-01,10.5,3.7,8.02,6.2,5.6,4.0,5.4
2011-07-01,8.0,3.0,6.32,2.2,2.7,0.7,2.4
2011-08-01,7.0,1.2,6.32,2.4,3.4,0.9,3.5
2011-09-01,8.4,2.0,7.12,4.7,4.9,3.6,5.9
2011-10-01,12.0,7.2,9.32,8.9,8.3,7.2,7.3
2011-11-01,13.1,7.7,10.12,10.2,8.9,7.8,8.2
2011-12-01,15.1,9.7,12.32,13.2,12.4,11.1,10.9
2012-01-01,15.7,10.3,12.72,13.3,11.0,10.5,10.8
2012-02-01,16.0,9.6,13.02,13.6,12.8,11.8,11.4
2012-03-01,14.1,8.6,11.12,11.0,10.1,8.3,8.4
2012-04-01,12.8,6.2,11.32,8.3,8.8,6.6,8.5
2012-05-01,9.6,3.0,7.92,5.1,5.4,3.9,5.7
2012-06-01,8.3,1.8,6.12,2.5,3.0,0.6,2.7
2012-07-01,7.5,2.7,6.82,3.4,3.7,1.4,3.6
2012-08-01,8.7,4.4,7.72,6.2,5.9,5.4,5.6
2012-09-01,9.9,4.6,8.22,6.1,6.3,4.8,6.4
2012-10-01,10.89,6.4,9.12,7.7,6.7,5.9,6.4
2012-11-01,12.4,5.9,9.42,9.0,7.4,6.7,7.8
2012-12-01,16.1,11.4,13.02,13.5,11.1,11.6,11.3
2013-01-01,16.0,10.3,13.32,12.8,10.8,11.6,11.3
2013-02-01,15.7,8.6,13.62,13.4,11.5,10.8,11.9
2013-03-01,15.2,8.7,13.42,12.8,11.4,11.1,11.3
2013-04-01,14.1,8.5,12.42,10.2,9.6,7.5,8.4
2013-05-01,10.7,5.0,9.12,6.2,6.3,5.6,6.2
2013-06-01,9.1,4.2,7.52,4.1,4.8,2.8,4.4
2013-07-01,7.8,3.2,7.72,2.2,4.4,2.3,4.4
2013-08-01,9.3,5.5,8.52,5.7,6.0,5.5,6.3
2013-09-01,10.31,6.1,8.22,6.5,6.8,4.7,5.1
2013-10-01,11.5,7.7,9.92,9.0,8.1,6.9,7.4
2013-11-01,13.5,9.5,11.32,11.7,10.6,9.7,9.8
2013-12-01,14.9,11.3,13.42,13.2,11.1,11.5,10.7
2014-01-01,15.2,10.7,12.92,12.0,10.7,10.0,10.3
2014-02-01,16.2,11.3,13.62,13.2,11.9,12.3,11.3
2014-03-01,14.0,8.5,12.12,10.9,10.1,9.5,9.8
2014-04-01,14.3,9.0,12.12,10.9,10.9,9.5,9.6
2014-05-01,9.9,5.1,9.62,5.9,6.6,4.9,5.9
2014-06-01,9.5,3.9,8.72,5.6,6.8,3.5,5.0
2014-07-01,7.4,2.8,6.62,2.2,2.8,2.1,4.4
2014-08-01,8.5,3.0,6.32,3.3,3.2,2.7,3.6
2014-09-01,10.11,5.1,8.22,6.8,6.0,4.3,4.9
2014-10-01,11.3,5.3,9.02,7.8,7.4,6.0,6.4
2014-11-01,12.1,8.3,10.22,8.4,7.8,7.9,7.3
2014-12-01,14.9,9.8,12.32,13.3,12.2,11.0,10.5
2015-01-01,16.6,10.5,14.22,14.2,12.5,13.2,12.4
2015-02-01,16.1,9.4,13.12,12.8,11.4,11.1,10.9
2015-03-01,15.9,9.9,13.62,12.5,12.2,11.2,10.9
2015-04-01,13.2,8.2,11.32,10.0,10.1,9.2,8.3
2015-05-01,10.3,4.8,9.62,5.3,6.0,3.8,5.4
2015-06-01,9.4,2.4,6.82,3.9,4.2,1.8,3.1
2015-07-01,7.3,2.0,6.22,2.1,2.2,1.7,2.9
2015-08-01,7.9,2.9,6.92,3.8,4.5,2.4,3.3
2015-09-01,9.5,3.7,7.12,5.2,4.8,3.9,4.8
2015-10-01,11.8,5.5,9.42,8.9,8.0,6.3,6.5
2015-11-01,12.5,7.0,9.92,9.2,9.2,8.1,7.6
2015-12-01,15.0,8.4,11.32,12.1,10.3,9.7,10.5
2016-01-01,17.2,12.6,14.42,15.0,13.3,12.1,10.9
2016-02-01,18.1,12.5,15.92,15.6,14.2,13.5,13.6
2016-03-01,16.4,10.2,13.72,12.8,12.2,10.8,10.8
2016-04-01,13.7,6.1,11.62,9.0,8.7,7.0,8.6
2016-05-01,12.8,8.6,11.32,7.5,8.3,7.4,6.8
2016-06-01,9.3,3.5,9.02,4.8,5.8,3.5,4.7
2016-07-01,8.3,3.5,7.32,2.7,3.2,1.0,2.7
2016-08-01,7.8,2.2,6.32,2.6,3.2,2.1,3.3
2016-09-01,10.81,6.3,8.72,7.1,6.9,6.4,6.0
2016-10-01,11.89,7.0,9.52,8.9,8.4,7.3,8.6
2016-11-01,13.3,8.7,11.02,10.7,9.6,8.7,9.3
2016-12-01,14.1,9.3,11.72,11.7,10.0,10.6,10.1
2017-01-01,15.6,11.4,12.82,12.4,10.7,11.3,10.2
2017-02-01,16.4,10.6,13.62,13.6,11.7,11.4,10.9
2017-03-01,16.5,9.9,12.82,13.1,11.4,10.7,9.7
2017-04-01,14.2,7.7,11.62,10.4,9.6,8.1,9.6
2017-05-01,10.2,4.5,8.72,5.3,6.6,3.3,5.2
2017-06-01,8.6,1.8,7.02,3.5,4.4,2.7,3.8
2017-07-01,7.8,1.6,6.32,3.3,3.4,2.4,2.6
2017-08-01,9.11,4.8,8.52,5.1,5.9,4.0,5.7
2017-09-01,10.81,6.4,8.72,7.2,6.2,6.2,7.1
2017-10-01,12.5,7.0,9.82,9.5,8.6,7.4,7.9
2017-11-01,13.1,7.9,11.32,11.1,10.1,9.2,10.1
2017-12-01,16.1,11.2,14.32,14.3,12.1,12.2,12.9
2018-01-01,18.9,14.8,17.12,17.5,16.1,14.9,14.7
2018-02-01,18.0,13.4,15.22,14.2,12.9,12.1,12.2
2018-03-01,15.9,10.7,14.02,12.8,12.5,11.4,12.0
2018-04-01,13.7,7.3,11.02,8.9,7.9,6.7,8.1
2018-05-01,11.5,6.2,9.62,6.9,6.0,5.4,4.9
2018-06-01,8.1,3.5,7.22,2.7,3.8,3.8,4.1
2018-07-01,7.4,3.4,7.72,2.9,5.0,2.3,3.7
2018-08-01,8.5,4.1,8.12,5.2,4.6,3.6,5.2
2018-09-01,9.61,5.0,7.92,6.0,5.2,4.7,5.6
2018-10-01,10.39,6.5,9.62,9.0,8.1,6.1,7.6
2018-11-01,12.7,9.5,10.92,10.1,9.1,8.6,9.5
2018-12-01,15.8,12.2,13.62,13.9,12.6,12.3,11.9
2019-01-01,17.8,13.4,15.32,15.8,12.4,13.1,12.9
2019-02-01,16.4,10.7,14.22,13.9,11.8,11.6,12.1
2019-03-01,15.8,,13.72,14.2,13.0,11.9,12.8
2019-04-01,11.8,7.2,10.92,9.2,7.8,7.6,8.5
2019-05-01,11.2,6.2,11.12,7.4,8.5,5.4,8.0
2019-06-01,8.1,2.7,7.42,3.1,3.4,1.6,4.3
2019-07-01,8.4,4.1,8.42,4.0,4.9,4.5,5.0
2019-08-01,9.11,3.2,6.72,3.8,3.6,2.5,3.8
2019-09-01,10.0,5.0,7.92,6.0,5.5,4.7,4.7
2019-10-01,11.6,6.0,8.62,7.4,7.6,6.1,6.9
2019-11-01,13.8,9.9,11.72,10.9,10.3,10.1,10.2
2019-12-01,15.6,10.7,12.62,12.6,10.6,10.3,10.1
2020-01-01,16.1,10.8,13.42,13.9,12.8,11.8,12.0
2020-02-01,16.8,13.3,14.62,14.5,12.7,11.8,12.0
2020-03-01,14.6,9.9,12.02,11.2,9.9,9.3,9.6
2020-04-01,12.2,7.5,11.02,8.6,7.9,7.4,7.9
2020-05-01,10.3,4.6,9.82,6.1,6.6,4.9,6.0
2020-06-01,9.8,5.3,8.32,6.0,5.1,4.3,3.8
2020-07-01,8.1,3.0,6.82,3.7,3.6,2.4,3.7
2020-08-01,8.7,3.5,7.92,5.7,5.9,3.9,5.7
2020-09-01,9.6,6.1,8.42,6.1,6.5,4.5,5.5
2020-10-01,12.0,7.8,10.12,9.2,8.6,8.2,7.8
2020-11-01,14.1,9.4,10.92,11.4,10.1,9.1,9.5
2020-12-01,15.0,10.7,12.32,12.5,10.8,10.2,10.6
2021-01-01,16.2,11.2,14.02,13.4,11.9,12.2,12.1
2021-02-01,15.9,9.2,13.22,13.4,11.6,12.0,11.9
2021-03-01,15.2,9.7,12.92,11.9,11.5,10.7,11.5
2021-04-01,13.7,7.0,11.62,9.8,8.8,7.6,8.3
2021-05-01,10.8,4.8,9.62,6.5,6.6,5.0,6.1
2021-06-01,10.0,5.9,9.62,6.2,6.5,4.6,5.6
2021-07-01,7.9,2.7,7.12,3.4,4.8,2.5,4.0
2021-08-01,8.8,4.1,7.32,5.2,5.8,4.8,5.3
2021-09-01,9.7,5.9,7.92,5.8,5.6,4.9,5.6
2021-10-01,12.5,8.4,10.12,9.4,9.1,7.9,9.1
2021-11-01,14.4,10.6,12.12,11.9,10.7,10.4,10.2
2021-12-01,,,,,,,
