,Auckland,Masterton,Wellington,Nelson,Hokitika,Lincoln,Dunedin
1909-01-01,,,-2.496666666666668,-2.3470000000000013,,-2.714000000000002,-2.367333333333331
1909-02-01,,,-1.8999999999999968,-1.3403333333333354,,-0.7639999999999993,-0.01066666666666194
1909-03-01,,,0.046666666666666856,0.16633333333333233,,0.32266666666666666,0.0693333333333328
1909-04-01,,,-0.9966666666666679,-2.3369999999999997,,-0.9539999999999997,-1.400666666666666
1909-05-01,,,-0.4999999999999982,0.30966666666666587,,0.6993333333333327,0.9226666666666654
1909-06-01,,,0.5166666666666693,0.9773333333333327,,0.43100000000000005,0.7859999999999996
1909-07-01,,,0.21666666666666679,1.4306666666666659,,0.4610000000000001,0.5893333333333333
1909-08-01,,,-0.17666666666666675,0.0673333333333348,,0.5709999999999993,0.9393333333333338
1909-09-01,,,-1.1273333333333353,0.5439999999999996,,-0.14899999999999913,-0.14200000000000035
1909-10-01,,,-0.3773333333333344,-0.9459999999999988,,-0.3756666666666657,-0.0953333333333326
1909-11-01,,,-0.15733333333333732,-0.7959999999999994,,-0.28233333333333466,0.21133333333333404
1909-12-01,,,0.33266666666666644,-0.1076666666666668,,0.5009999999999994,0.7246666666666659
1910-01-01,-0.30999999999999694,,-0.4966666666666679,0.7529999999999983,,-0.014000000000001123,-0.4673333333333307
1910-02-01,0.5799999999999983,,-0.09999999999999609,0.25966666666666427,,-0.06400000000000006,-0.31066666666666265
1910-03-01,0.24999999999999822,,-0.053333333333334565,0.16633333333333233,,0.12266666666666559,-0.9306666666666672
1910-04-01,-1.9233333333333338,,-1.3966666666666683,-1.737,,-1.7539999999999996,-2.900666666666666
1910-05-01,-0.3766666666666687,,-0.1999999999999975,0.8096666666666668,,0.8993333333333329,1.2226666666666652
1910-06-01,0.5166666666666639,,-0.5833333333333313,0.5773333333333328,,0.43100000000000005,0.685999999999999
1910-07-01,-0.27999999999999936,,-1.6833333333333327,0.5306666666666664,,-0.43899999999999983,-0.41066666666666674
1910-08-01,-1.2163333333333357,,-0.47666666666666657,-0.33266666666666556,,-0.7290000000000005,-0.7606666666666655
1910-09-01,-1.6996666666666638,,-1.1273333333333353,-1.9560000000000004,,-0.8489999999999989,-0.8420000000000005
1910-10-01,-1.0919999999999987,,0.6226666666666656,0.054000000000002046,,0.1243333333333343,0.004666666666667041
1910-11-01,-0.7483333333333331,,0.3426666666666627,0.10400000000000098,,0.3176666666666659,-0.3886666666666674
1910-12-01,-2.1683333333333312,,-0.6673333333333336,-1.2076666666666664,,0.0009999999999994458,-0.0753333333333348
1911-01-01,-2.309999999999997,,-1.2966666666666686,-1.8470000000000013,,-1.8140000000000018,-2.0673333333333304
1911-02-01,-2.8200000000000003,,-2.899999999999997,-1.440333333333335,,-1.363999999999999,-1.210666666666663
1911-03-01,-0.2500000000000018,,0.6466666666666665,1.3663333333333334,,0.32266666666666666,0.5693333333333328
1911-04-01,1.7766666666666655,,2.1033333333333317,2.962999999999999,,2.046000000000001,0.799333333333335
1911-05-01,-0.7766666666666673,,-0.9999999999999982,0.20966666666666622,,-1.4006666666666674,-0.6773333333333342
1911-06-01,-0.8833333333333355,,-0.1833333333333309,1.177333333333333,,1.0310000000000001,0.48599999999999977
1911-07-01,-1.2799999999999994,,-1.083333333333333,1.0306666666666664,,-1.1389999999999998,-0.41066666666666674
1911-08-01,-1.5163333333333355,,-1.1766666666666667,0.0673333333333348,,-0.02900000000000036,0.13933333333333398
1911-09-01,-2.109666666666664,,-1.227333333333335,0.3439999999999994,,-0.6489999999999987,-1.8420000000000005
1911-10-01,-2.3019999999999996,,-1.1773333333333333,-1.145999999999999,,-1.775666666666666,-0.995333333333333
1911-11-01,-2.748333333333333,,-0.957333333333338,-2.4959999999999987,,-2.0823333333333345,-2.1886666666666663
1911-12-01,-4.168333333333331,,-2.567333333333334,-3.107666666666667,,-2.399000000000001,-3.475333333333335
1912-01-01,-3.109999999999996,,-2.196666666666669,-2.3470000000000013,,-1.8140000000000018,-2.5673333333333304
1912-02-01,-3.120000000000001,-3.483333333333336,-2.6999999999999957,-3.140333333333336,,-3.6639999999999997,-3.6106666666666616
1912-03-01,-2.650000000000002,-1.5533333333333346,-2.153333333333334,-2.233666666666668,,-2.8773333333333335,-3.3306666666666676
1912-04-01,-0.9233333333333338,-0.10000000000000142,-0.9966666666666679,-0.5370000000000008,,-0.5539999999999994,-1.5006666666666657
1912-05-01,-2.4766666666666683,-2.453333333333333,-2.099999999999998,-0.7903333333333338,,-1.2006666666666677,-1.1773333333333342
1912-06-01,-1.1833333333333353,-0.24999999999999956,-1.683333333333331,-0.5226666666666673,,-0.46899999999999986,-0.5140000000000002
1912-07-01,-1.2799999999999994,1.1800000000000002,-0.5533333333333328,1.3306666666666662,,1.0610000000000002,0.18933333333333335
1912-08-01,-2.7163333333333366,-2.3499999999999996,-2.046666666666667,-1.4326666666666652,,-0.8290000000000006,-0.5606666666666658
1912-09-01,-1.0996666666666641,1.5633333333333326,0.8026666666666644,0.3439999999999994,0.5800000000000001,0.35100000000000087,0.7579999999999991
1912-10-01,-2.3019999999999996,-0.7666666666666675,-0.14733333333333398,-1.145999999999999,-0.3033333333333337,0.024333333333333762,0.4046666666666674
1912-11-01,-2.8483333333333327,-0.7099999999999991,-0.5273333333333365,-0.7959999999999994,-0.013333333333333641,-0.8823333333333343,-2.288666666666667
1912-12-01,-2.5683333333333316,-1.1999999999999975,-0.5373333333333346,-1.0076666666666672,-0.10999999999999766,-1.1989999999999998,-1.9753333333333352
