,Auckland,Masterton,Wellington,Nelson,Hokitika,Lincoln,Dunedin
1909,,,15.7875,17.099999999999998,,16.416666666666668,14.691666666666668
1910,18.756666666666664,,15.953333333333333,17.016666666666666,,17.091666666666665,15.424999999999999
1911,18.406666666666666,,15.728333333333333,16.691666666666666,,16.166666666666668,14.558333333333335
1912,17.398333333333333,16.14090909090909,14.840833333333334,16.116666666666667,15.4,15.233333333333333,14.108333333333334
1913,17.656666666666666,17.05,14.894166666666669,16.733333333333334,14.433333333333335,15.799999999999999,13.908333333333333
1914,17.673333333333332,17.433333333333334,15.0775,16.766666666666666,14.341666666666667,16.516666666666666,14.516666666666666
1915,18.206666666666667,17.708333333333332,15.176666666666668,15.766666666666666,14.475,16.525000000000002,14.558333333333332
1916,18.881666666666664,18.791666666666668,16.069166666666668,17.25,16.216666666666665,16.983333333333334,15.549999999999999
1917,18.465,18.875,16.035833333333333,17.333333333333332,15.808333333333332,16.608333333333334,15.200000000000001
1918,18.031666666666666,17.25,15.169166666666667,16.166666666666668,14.85,15.85,13.966666666666669
1919,17.598333333333333,17.891666666666666,14.668333333333335,16.05,13.866666666666667,16.525000000000002,14.291666666666666
1920,17.68166666666667,17.709999999999997,14.618333333333334,15.3775,14.075000000000001,16.358333333333334,14.566666666666668
1921,17.915,18.048333333333332,15.219166666666666,16.53,14.783333333333333,16.258333333333333,14.441666666666668
1922,18.39,17.715,15.885833333333332,16.94666666666667,15.408333333333333,15.916666666666666,14.225
1923,17.865,17.43166666666667,15.551666666666668,16.78833333333333,14.85,16.051666666666666,14.458333333333334
1924,18.673333333333332,18.398333333333333,16.0525,17.404999999999998,16.0,17.46,15.808333333333332
1925,17.89,17.456666666666667,15.211666666666666,16.438333333333333,14.558333333333332,15.443333333333333,14.091666666666667
1926,17.773333333333333,17.648333333333333,15.235833333333332,16.330000000000002,14.708333333333334,16.849999999999998,14.466666666666667
1927,17.79,17.573333333333334,15.351666666666667,16.063333333333333,15.1,16.208333333333332,14.191666666666668
1928,18.981666666666666,17.998333333333335,15.933333333333332,17.43,16.326666666666664,16.708333333333332,15.391666666666666
1929,18.798333333333332,17.698333333333334,14.9925,16.821666666666665,15.451666666666666,15.958333333333334,14.549999999999999
1930,18.265,16.981666666666666,14.6425,16.396666666666665,14.76,15.183333333333332,13.908333333333333
1931,17.815,17.415,14.575000000000001,16.313333333333333,14.235,15.966666666666667,14.299999999999999
1932,18.24,16.898333333333333,14.833333333333334,16.468333333333334,15.376666666666665,15.516666666666666,13.983333333333334
1933,18.515,17.856666666666666,15.566666666666668,16.851666666666667,15.268333333333333,16.416666666666668,14.766666666666666
1934,18.37333333333333,18.12333333333333,15.9925,16.968333333333334,15.743333333333334,16.241666666666667,15.016666666666666
1935,18.673333333333332,17.873333333333335,16.108333333333334,17.285,16.143333333333334,16.275000000000002,14.933333333333332
1936,18.031666666666666,17.581666666666667,15.4,16.626666666666665,15.318333333333333,15.816666666666668,14.458333333333334
1937,17.881666666666664,17.55666666666667,15.225833333333334,16.61,15.018333333333333,15.466666666666667,13.950000000000001
1938,19.298333333333336,18.665,16.284166666666668,17.776666666666667,16.31,16.466666666666665,15.383333333333333
1939,17.948333333333334,18.065,15.558333333333332,16.785,15.101666666666667,16.158333333333335,14.708333333333334
1940,17.99,17.30666666666667,15.25,16.768333333333334,14.885,16.141666666666666,14.716666666666667
1941,18.073333333333334,17.523333333333333,15.158333333333333,16.46,15.068333333333333,16.066666666666666,14.258333333333333
1942,18.665,17.645833333333332,15.542499999999999,16.801666666666666,14.976666666666667,16.25,14.915833333333333
1943,18.223333333333333,17.671666666666667,15.408333333333333,16.785,15.351666666666667,15.608333333333334,14.131666666666666
1944,17.781666666666666,17.313333333333333,15.291666666666666,16.71,15.376666666666667,15.79,14.048333333333334
1945,17.523333333333333,17.69666666666667,15.092500000000001,16.535,14.926666666666668,15.615,13.856666666666667
1946,18.43166666666667,18.005,15.583333333333334,16.901666666666667,15.118333333333334,16.05666666666667,13.998333333333335
1947,18.24833333333333,17.755,15.783333333333333,17.051666666666666,15.801666666666668,16.115,14.864166666666668
1948,18.723333333333333,18.088333333333335,16.0925,17.16,15.660000000000002,16.631666666666664,14.843333333333334
1949,18.348333333333333,17.846666666666668,15.509166666666665,16.868333333333336,15.076666666666666,17.023333333333333,14.776666666666666
1950,19.24833333333333,17.863333333333333,15.409166666666666,17.326666666666664,15.651666666666666,16.448333333333334,14.81
1951,18.313333333333333,17.246666666666666,15.241666666666667,16.69333333333333,15.743333333333334,15.765,14.093333333333334
1952,18.330000000000002,17.78,15.541666666666666,16.993333333333336,15.551666666666668,16.55666666666667,14.518333333333333
1953,18.505,17.488333333333333,15.15,16.81833333333333,15.601666666666667,16.331666666666667,14.568333333333333
1954,18.830000000000002,18.563333333333333,15.858333333333334,17.635,15.81,17.856666666666666,15.46
1955,19.071666666666665,18.671666666666667,15.916666666666666,17.476666666666667,16.11,18.05666666666667,15.276666666666666
1956,19.255,18.330000000000002,16.108333333333334,17.56,16.86,17.30666666666667,15.476666666666667
1957,18.621666666666666,18.255,16.025833333333335,17.451666666666664,15.676666666666668,17.12333333333333,14.743333333333334
1958,18.671666666666667,18.388333333333332,15.884166666666667,17.31833333333333,15.685,17.265,14.676666666666668
1959,18.438333333333333,17.563333333333333,15.525833333333333,17.268333333333334,15.876666666666667,16.548333333333332,14.784999999999998
1960,18.33,17.355,15.484166666666667,17.451666666666668,16.551666666666666,16.331666666666667,14.496666666666668
